Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x14ce,17776.2,1727.35,,6.0,34.0,5.0,"Student Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, and Payday Loan",51.0,12.0,16.99,14.0,Standard,2221.13,26.03,18 Years and 11 Months,Yes,57.28,__10000__,Low_spent_Small_value_payments,346.8,2024-04-01
CUS_0x1528,19344.27,1541.02,5.0,3.0,8.0,1.0,Student Loan,14.0,13.0,3.28,2.0,Standard,861.19,36.69,27 Years and 10 Months,No,12.23,59.053934024676416,Low_spent_Small_value_payments,249.13,2024-04-01
CUS_0x1534,24482.38,2242.2,6.0,4.0,9.0,1.0,Student Loan,25.0,20.0,8.31,8.0,,725.13,24.2,25 Years and 8 Months,Yes,15.63,119.79954845181094,High_spent_Small_value_payments,348.79,2024-04-01
CUS_0x1628,17446.07,1245.84,6.0,7.0,15.0,7.0,"Personal Loan, Not Specified, Personal Loan, Home Equity Loan, Mortgage Loan, Auto Loan, and Payday Loan",20.0,20.0,7.23,8.0,Standard,2239.2,23.46,15 Years and 3 Months,Yes,73.1,113.6611442061258,Low_spent_Small_value_payments,227.82,2024-04-01
CUS_0x16cf,17206.61,1523.88,10.0,8.0,33.0,8.0,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",38.0,16.0,1.85,10.0,,3218.04,32.33,9 Years and 8 Months,Yes,65.32,204.46870620197438,Low_spent_Small_value_payments,172.6,2024-04-01
CUS_0x16d4,174353.0,14739.42,2.0,4.0,6.0,3.0,"Debt Consolidation Loan, Payday Loan, and Student Loan",16.0,10.0,8.75,2.0,Good,405.65,36.93,29 Years and 5 Months,No,380.72,284.81621692738133,,1048.4,2024-04-01
CUS_0x17fb,87078.48,7535.54,4.0,2.0,11.0,4.0,"Payday Loan, Not Specified, Mortgage Loan, and Mortgage Loan",11.0,6.0,16.33,0.0,Good,1181.66,42.22,18 Years and 6 Months,No,283.96,56.24846952025739,High_spent_Large_value_payments,653.35,2024-04-01
CUS_0x18ef,175127.04,14635.92,4.0,6.0,12.0,,"Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",11.0,8.0,5.949999999999998,3.0,,518.55,30.85,30 Years and 5 Months,No,421.34,1887.5352110056256,,933.29,2024-04-01
CUS_0x18f7,72508.86,5920.4,6.0,7.0,20.0,4.0,"Personal Loan, Home Equity Loan, Student Loan, and Mortgage Loan",11.0,14.0,8.74,0.0,Standard,1057.79,31.04,32 Years and 5 Months,No,171.62,198.31595109809246,High_spent_Medium_value_payments,472.1,2024-04-01
CUS_0x193c,83675.56,6913.96,10.0,10.0,19.0,6.0,"Payday Loan, Not Specified, Mortgage Loan, Auto Loan, Not Specified, and Mortgage Loan",21.0,21.0,7.76,6.0,Bad,2671.76,27.36,13 Years and 2 Months,NM,361.78,144.5504250214203,High_spent_Large_value_payments,425.07,2024-04-01
CUS_0x1968,7588.46,663.37,9.0,9.0,29.0,5.0,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",16.0,15.0,26.46,11.0,Bad,3948.86,27.8,7 Years and 8 Months,Yes,27.11,82.84561824292562,Low_spent_Small_value_payments,246.38,2024-04-01
CUS_0x1999,39020.72,3180.73,3.0,3.0,19.0,1.0,Home Equity Loan,18.0,15.0,1.75,3.0,Standard,1213.43,31.01,20 Years and 10 Months,Yes,8392.0,408.8203273086203,Low_spent_Small_value_payments,172.76,2024-04-01
CUS_0x1a03,34552.7,2896.39,6.0,3.0,9.0,0.0,,25.0,20.0,8.68,4.0,Standard,577.4,24.39,32 Years and 5 Months,NM,0.0,260.9597817802158,Low_spent_Large_value_payments,298.68,2024-04-01
CUS_0x1a53,28360.5,2086.38,8.0,5.0,14.0,2.0,"Auto Loan, and Auto Loan",10.0,21.0,11.26,8.0,Standard,2404.64,28.55,14 Years and 6 Months,Yes,45.17,87.43881429385611,,366.03,2024-04-01
CUS_0x1a5a,32485.42,2451.12,3.0,6.0,7.0,0.0,,17.0,14.0,0.92,2.0,Standard,998.9,39.41,33 Years and 5 Months,No,0.0,56.18353882097721,High_spent_Large_value_payments,428.93,2024-04-01
CUS_0x1a85,71616.36,5971.03,5.0,5.0,16.0,5.0,"Personal Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",26.0,14.0,2.039999999999999,4.0,Standard,1887.08,40.47,7 Years and 10 Months,Yes,168.76,406.43041546557856,Low_spent_Large_value_payments,291.91,2024-04-01
CUS_0x1ba2,86470.84,7060.9,3.0,4.0,20.0,0.0,,17.0,17.0,10.13,5.0,,211.56,35.27,29 Years and 5 Months,Yes,0.0,267.90886933682845,High_spent_Medium_value_payments,688.18,2024-04-01
CUS_0x1c26,60668.72,5310.73,3.0,7.0,2.0,1.0,Student Loan,16.0,5.0,0.6,6.0,Good,922.32,30.22,29 Years and 8 Months,No,47.5,168.69601981261826,Low_spent_Medium_value_payments,594.88,2024-04-01
CUS_0x1c98,44297.43,3701.45,9.0,7.0,15.0,7.0,"Credit-Builder Loan, Credit-Builder Loan, Not Specified, Payday Loan, Home Equity Loan, Student Loan, and Mortgage Loan",37.0,24.0,19.28,12.0,Bad,4078.71,27.65,7 Years and 9 Months,Yes,217.2,41.656027201719205,High_spent_Medium_value_payments,361.29,2024-04-01
CUS_0x1cc3,154242.48,13024.54,1.0,6.0,11.0,3.0,"Not Specified, Student Loan, and Personal Loan",5.0,3.0,8.2,5.0,Good,1449.91,31.45,22 Years and 11 Months,No,201.56,767.4434904564152,Low_spent_Small_value_payments,623.45,2024-04-01
CUS_0x1d15,40206.26,3552.52,3.0,3.0,15.0,1.0,Home Equity Loan,26.0,10.0,14.98,3.0,Standard,736.97,25.54,30 Years and 11 Months,NM,17.79,__10000__,Low_spent_Large_value_payments,300.43,2024-04-01
CUS_0x1d2c,118636.88,9865.41,8.0,6.0,,,Auto Loan,18.0,15.0,4.94,4.0,,1097.71,36.42,20 Years and 9 Months,NM,86.54,632.5705691648473,Low_spent_Medium_value_payments,547.43,2024-04-01
CUS_0x1d4e,25530.33,2137.53,3.0,4.0,19.0,0.0,,16.0,13.0,11.98,8.0,Standard,761.18,36.32,32 Years and 0 Months,Yes,0.0,205.79288468208438,Low_spent_Medium_value_payments,287.96,2024-04-01
CUS_0x1dd4,140606.8,11876.23,6.0,,7.0,1.0,Payday Loan,7.0,13.0,7.39,0.0,Standard,489.29,32.08,16 Years and 11 Months,NM,90.92,201.5049538154393,High_spent_Large_value_payments,1135.2,2024-04-01
CUS_0x1ec9,18756.78,1400.06,10.0,6.0,22.0,7.0,"Personal Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",35.0,25.0,3.71,10.0,,3536.4,28.65,6 Years and 2 Months,NM,77.48,127.15873318364712,Low_spent_Small_value_payments,225.37,2024-04-01
CUS_0x1ed2,20132.77,1690.73,9.0,8.0,18.0,2.0,"Credit-Builder Loan, and Not Specified",16.0,18.0,17.34,11.0,Standard,1708.53,40.88,16 Years and 3 Months,Yes,22.54,22.718853592050948,High_spent_Large_value_payments,363.82,2024-04-01
CUS_0x1ed5,18965.35,1317.45,10.0,7.0,20.0,3.0,"Debt Consolidation Loan, Student Loan, and Student Loan",21.0,18.0,7.33,6.0,Bad,1490.81,27.24,8 Years and 0 Months,Yes,43.94,121.14148629694336,Low_spent_Small_value_payments,256.67,2024-04-01
CUS_0x1edc,62152.59,5188.38,8.0,4.0,12.0,2.0,"Credit-Builder Loan, and Credit-Builder Loan",11.0,20.0,2.75,8.0,Standard,874.6,34.94,29 Years and 0 Months,Yes,99.35,321.52742476808135,Low_spent_Small_value_payments,387.96,2024-04-01
CUS_0x1f9c,15258.95,1508.58,3.0,6.0,1.0,0.0,,1.0,5.0,10.06,5.0,Good,1075.37,25.35,23 Years and 10 Months,No,0.0,143.39233085807038,Low_spent_Small_value_payments,297.47,2024-04-01
CUS_0x1fbd,76881.84,6529.82,3.0,7.0,6.0,1.0,Not Specified,,7.0,11.03,9.0,Good,257.87,41.71,27 Years and 10 Months,No,61.44,73.75544697431374,High_spent_Large_value_payments,757.79,2024-04-01
CUS_0x20db,17137.71,1544.14,8.0,7.0,10.0,2.0,"Credit-Builder Loan, and Mortgage Loan",8.0,13.0,12.91,6.0,,1486.83,27.97,19 Years and 10 Months,No,18.57,98.62079075790793,Low_spent_Medium_value_payments,317.22,2024-04-01
CUS_0x2102,125883.99,10508.33,4.0,6.0,7.0,4.0,"Payday Loan, Not Specified, Not Specified, and Credit-Builder Loan",14.0,2.0,11.14,7.0,Good,575.48,29.95,29 Years and 10 Months,No,299.91,147.80250831146657,High_spent_Large_value_payments,843.12,2024-04-01
CUS_0x21bb,89531.13,7216.93,3.0,4.0,10.0,3.0,"Auto Loan, Auto Loan, and Home Equity Loan",11.0,12.0,-2.96,4.0,,931.94,40.87,32 Years and 5 Months,No,223.28,194.0429777534999,Low_spent_Medium_value_payments,584.37,2024-04-01
CUS_0x21c1,107280.66,8671.06,5.0,5.0,10.0,1.0,Payday Loan,30.0,13.0,13.23,4.0,Standard,1028.07,30.72,21 Years and 0 Months,Yes,51.48,338.54835845715525,Low_spent_Small_value_payments,767.08,2024-04-01
CUS_0x21e9,43335.48,3670.29,7.0,5.0,19.0,6.0,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",48.0,13.0,15.83,12.0,Standard,1264.71,33.09,19 Years and 2 Months,NM,133.69,85.46026696016989,High_spent_Large_value_payments,387.88,2024-04-01
CUS_0x2258,29822.12,2223.18,4.0,4.0,7.0,4.0,"Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",25.0,9.0,4.9,4.0,,21.07,23.34,28 Years and 3 Months,No,77.97,56.015068170901095,Low_spent_Large_value_payments,358.33,2024-04-01
CUS_0x228c,23977.89,1834.16,3.0,5.0,16.0,4.0,"Personal Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",17.0,18.0,6.75,3.0,Standard,423.36,36.21,30 Years and 2 Months,No,72.01,123.77791573757908,Low_spent_Small_value_payments,277.63,2024-04-01
CUS_0x22d0,28108.17,2591.35,2.0,3.0,18.0,4.0,"Auto Loan, Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",30.0,9.0,5.9,7.0,,597.44,37.6,15 Years and 0 Months,Yes,57.18,__10000__,Low_spent_Large_value_payments,233.47,2024-04-01
CUS_0x22f8,89417.16,7170.43,7.0,4.0,19.0,0.0,,22.0,12.0,14.97,4.0,Standard,330.68,38.87,25 Years and 10 Months,Yes,0.0,717.036802029032,Low_spent_Medium_value_payments,280.01,2024-04-01
CUS_0x234a,16108.46,1262.75,10.0,7.0,25.0,6.0,"Not Specified, Student Loan, Not Specified, Mortgage Loan, Home Equity Loan, and Payday Loan",42.0,19.0,7.91,7.0,Bad,1446.75,29.25,8 Years and 4 Months,NM,146.23,25.318983323926464,,205.83,2024-04-01
CUS_0x235a,33911.02,2999.92,3.0,5.0,14.0,1.0,Credit-Builder Loan,12.0,9.0,13.71,6.0,Standard,459.16,39.44,20 Years and 2 Months,No,23.7,39.562074436172225,High_spent_Large_value_payments,476.73,2024-04-01
CUS_0x23c8,81367.12,6943.59,5.0,5.0,7.0,2.0,"Not Specified, and Home Equity Loan",12.0,13.0,4.78,1.0,Standard,1039.7,38.25,24 Years and 11 Months,No,100.28,149.87687082968583,High_spent_Large_value_payments,684.21,2024-04-01
CUS_0x23dd,29819.42,2413.95,7.0,5.0,16.0,4.0,"Personal Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",12.0,9.0,9.64,8.0,Standard,1379.69,26.26,25 Years and 4 Months,No,89.16,48.56431035821758,,353.67,2024-04-01
CUS_0x23f3,19054.15,1567.85,3.0,3.0,17.0,6.0,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Student Loan, and Not Specified",30.0,9.0,15.61,8.0,Standard,2097.89,24.84,12 Years and 5 Months,Yes,86.85,151.0119481356813,Low_spent_Medium_value_payments,198.92,2024-04-01
CUS_0x240d,139354.48,10872.27,3.0,3.0,18.0,0.0,,15.0,16.0,4.94,4.0,Standard,519.3,39.13,20 Years and 6 Months,No,760.61,408.0045657757278,High_spent_Medium_value_payments,1005.28,2024-04-01
CUS_0x2468,10386.83,1095.57,7.0,10.0,15.0,5.0,"Payday Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Personal Loan",55.0,21.0,24.51,15.0,Bad,3911.42,32.01,13 Years and 4 Months,Yes,35.0,97.80889939772287,Low_spent_Small_value_payments,266.75,2024-04-01
CUS_0x2483,10086.96,711.58,6.0,6.0,27.0,3.0,"Auto Loan, Credit-Builder Loan, and Student Loan",11.0,20.0,12.23,5.0,Standard,1689.61,38.98,8 Years and 3 Months,NM,18.99,27.95551671711625,Low_spent_Large_value_payments,294.21,2024-04-01
CUS_0x2484,29625.82,2559.82,3.0,4.0,11.0,4.0,"Personal Loan, Auto Loan, Debt Consolidation Loan, and Payday Loan",27.0,19.0,17.74,4.0,Standard,1042.61,33.74,7 Years and 0 Months,Yes,92.12,180.43221474118687,Low_spent_Small_value_payments,273.43,2024-04-01
CUS_0x24ae,94070.2,7846.18,5.0,5.0,8.0,1.0,Auto Loan,21.0,17.0,4.88,2.0,Standard,1420.86,28.8,20 Years and 0 Months,No,64.13,164.99129411165012,High_spent_Medium_value_payments,805.49,2024-04-01
CUS_0x24e3,22410.53,2071.54,7.0,5.0,14.0,2.0,"Mortgage Loan, and Personal Loan",7.0,17.0,11.51,5.0,,33.85,32.75,29 Years and 9 Months,Yes,31.84,87.80452373751258,Low_spent_Small_value_payments,377.51,2024-04-01
CUS_0x24ee,15496.42,1059.37,7.0,7.0,25.0,7.0,"Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",55.0,19.0,8.65,11.0,Bad,1883.54,24.02,20 Years and 2 Months,Yes,72.71,69.78108608318108,Low_spent_Medium_value_payments,243.45,2024-04-01
CUS_0x2714,30668.9,2530.74,4.0,7.0,16.0,,"Home Equity Loan, Payday Loan, Payday Loan, and Personal Loan",13.0,23.0,15.89,9.0,Standard,2300.97,34.87,8 Years and 6 Months,Yes,60.23,78.71662879813599,High_spent_Medium_value_payments,364.13,2024-04-01
CUS_0x272a,29633.99,2370.5,7.0,4.0,15.0,2.0,"Not Specified, and Mortgage Loan",23.0,18.0,9.95,9.0,Standard,113.42,32.85,6 Years and 5 Months,Yes,32.23,120.9769153686524,High_spent_Small_value_payments,343.85,2024-04-01
CUS_0x2808,43279.04,3308.59,1.0,5.0,5.0,4.0,"Mortgage Loan, Not Specified, Student Loan, and Student Loan",4.0,11.0,2.57,0.0,,363.33,31.4,23 Years and 5 Months,No,103.19,70.10285069851753,High_spent_Medium_value_payments,407.57,2024-04-01
CUS_0x2813,15015.4,1213.28,5.0,5.0,9.0,1.0,Debt Consolidation Loan,27.0,8.0,5.04,1.0,Good,330.17,28.38,22 Years and 2 Months,No,11.69,162.57530838511798,Low_spent_Small_value_payments,237.07,2024-04-01
CUS_0x2823,88165.8,7271.15,4.0,4.0,4.0,1.0,Personal Loan,9.0,11.0,6.04,4.0,Good,326.6,35.19,24 Years and 10 Months,No,57.71,67.02357499134729,High_spent_Large_value_payments,842.38,2024-04-01
CUS_0x2863,80011.64,6824.64,7.0,6.0,18.0,4.0,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",9.0,16.0,17.8,12.0,Standard,792.92,31.05,5 Years and 10 Months,NM,154.56,155.62215402497225,High_spent_Large_value_payments,612.28,2024-04-01
CUS_0x2876,34308.05,2718.0,3.0,4.0,12.0,4.0,"Not Specified, Student Loan, Payday Loan, and Debt Consolidation Loan",22.0,17.0,11.68,2.0,Standard,1101.13,37.9,29 Years and 2 Months,Yes,74.65,146.30949735173496,Low_spent_Small_value_payments,340.84,2024-04-01
CUS_0x28d0,16293.38,1145.78,2.0,1.0,6.0,0.0,,3.0,,5.21,2.0,Good,1189.57,37.25,20 Years and 4 Months,NM,0.0,31.101578666790427,High_spent_Medium_value_payments,333.48,2024-04-01
CUS_0x2998,20889.65,1710.8,6.0,10.0,19.0,5.0,"Auto Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",52.0,21.0,28.05,13.0,Bad,4323.55,33.41,5 Years and 3 Months,Yes,43.68,146.5479586891624,Low_spent_Small_value_payments,270.86,2024-04-01
CUS_0x29d5,133547.25,11322.94,0.0,4.0,7.0,1.0,Debt Consolidation Loan,7.0,3.0,8.36,1.0,Good,323.83,38.68,33 Years and 5 Months,No,104.02,1021.7219380083367,Low_spent_Large_value_payments,276.56,2024-04-01
CUS_0x2a2e,81435.0,6667.25,10.0,7.0,32.0,2.0,"Mortgage Loan, and Personal Loan",55.0,17.0,19.21,11.0,Standard,1762.75,28.94,20 Years and 3 Months,Yes,100.94,64.19876649195726,High_spent_Large_value_payments,741.59,2024-04-01
CUS_0x2b11,112270.59,9138.88,4.0,3.0,5.0,3.0,"Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",14.0,9.0,1.6,5.0,Good,409.62,33.51,17 Years and 9 Months,No,219.1,__10000__,Low_spent_Medium_value_payments,317.91,2024-04-01
CUS_0x2b2b,16069.92,1115.16,8.0,7.0,21.0,7.0,"Home Equity Loan, Debt Consolidation Loan, Student Loan, Not Specified, Not Specified, Personal Loan, and Home Equity Loan",58.0,23.0,28.59,7.0,Bad,4555.49,25.64,13 Years and 10 Months,NM,72.92,114.09497870544146,Low_spent_Small_value_payments,214.5,2024-04-01
CUS_0x2bc7,51312.9,4425.08,10.0,8.0,29.0,4.0,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",39.0,15.0,17.0,10.0,Bad,1498.55,31.18,9 Years and 0 Months,Yes,146.71,136.45315818271374,High_spent_Medium_value_payments,409.35,2024-04-01
CUS_0x2c1a,8609.79,511.48,8.0,8.0,28.0,6.0,"Home Equity Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",16.0,23.0,24.1,7.0,Bad,3688.7,38.06,6 Years and 10 Months,NM,34.83,33.39379590330121,,262.92,2024-04-01
CUS_0x2c1c,15651712.0,1704.63,5.0,6.0,7.0,0.0,,15.0,8.0,12.41,0.0,Standard,902.29,37.41,19 Years and 3 Months,Yes,0.0,51.135675910632656,High_spent_Medium_value_payments,369.33,2024-04-01
CUS_0x2c2b,7252.06,530.34,,5.0,24.0,3.0,"Not Specified, Student Loan, and Student Loan",23.0,24.0,8.94,7.0,,1345.66,37.87,17 Years and 11 Months,Yes,16.28,16.32404875804435,Low_spent_Large_value_payments,290.43,2024-04-01
CUS_0x2c51,81094.96,6594.91,9.0,4.0,18.0,0.0,,24.0,13.0,4.03,793.0,Standard,2.13,33.47,27 Years and 6 Months,No,0.0,168.4232290643813,High_spent_Medium_value_payments,741.07,2024-04-01
CUS_0x2c7f,13701.68,1232.81,8.0,6.0,19.0,1.0,Not Specified,7.0,10.0,11.9,9.0,Standard,1060.4,29.15,24 Years and 0 Months,Yes,30748.0,110.46092681340762,Low_spent_Medium_value_payments,284.85,2024-04-01
CUS_0x2c94,31816.07,2442.34,4.0,5.0,18.0,4.0,"Mortgage Loan, Auto Loan, Home Equity Loan, and Student Loan",5.0,14.0,13.8,6.0,Standard,4.82,30.91,31 Years and 10 Months,Yes,105.43,58.28731106037331,High_spent_Large_value_payments,320.52,2024-04-01
CUS_0x2cd1,7558.55,409.88,8.0,9.0,19.0,5.0,"Not Specified, Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, and Personal Loan",28.0,20.0,15.2,8.0,,1965.56,36.19,16 Years and 2 Months,Yes,16.99,10.920180091333464,Low_spent_Medium_value_payments,293.07,2024-04-01
CUS_0x2ced,10987.94,1103.66,4.0,4.0,3.0,4.0,"Credit-Builder Loan, Personal Loan, Payday Loan, and Student Loan",9.0,8.0,9.68,6.0,Good,1384.32,23.23,32 Years and 2 Months,No,51846.0,60.05480201783102,Low_spent_Small_value_payments,315.15,2024-04-01
CUS_0x2cfe,38694.66,3080.56,2.0,3.0,2.0,3.0,"Home Equity Loan, Payday Loan, and Payday Loan",3.0,11.0,1.72,2.0,Good,711.09,30.79,32 Years and 10 Months,No,70.48,40.71012908301157,High_spent_Medium_value_payments,446.87,2024-04-01
CUS_0x2d3e,68214.9,5660.58,6.0,5.0,7.0,2.0,"Not Specified, and Personal Loan",30.0,12.0,16.22,6.0,Standard,978.49,26.6,28 Years and 2 Months,Yes,59.13,110.68781741951928,High_spent_Medium_value_payments,646.24,2024-04-01
CUS_0x2d84,44171.71,3716.98,1.0,7.0,10.0,4.0,"Mortgage Loan, Student Loan, Credit-Builder Loan, and Student Loan",3.0,11.0,1.58,4.0,Good,346.1,27.91,32 Years and 3 Months,No,101.37,64.0991945523719,High_spent_Medium_value_payments,456.23,2024-04-01
CUS_0x2e15,44036.97,3884.75,2.0,3.0,11.0,4.0,"Home Equity Loan, Personal Loan, Student Loan, and Home Equity Loan",15.0,3.0,7.77,4.0,Good,992.83,35.84,29 Years and 6 Months,NM,82.99,__10000__,Low_spent_Small_value_payments,461.69,2024-04-01
CUS_0x2e22,15551.6,1315.97,6.0,3.0,13.0,6.0,"Not Specified, Student Loan, Not Specified, Payday Loan, Not Specified, and Home Equity Loan",8.0,10.0,11.81,6.0,Standard,1901.28,34.8,16 Years and 0 Months,Yes,39.56,64.85956368547728,Low_spent_Small_value_payments,317.18,2024-04-01
CUS_0x2f7e,126353.04,10635.42,4.0,7.0,19.0,2.0,"Credit-Builder Loan, and Mortgage Loan",10.0,11.0,9.43,3.0,,859.77,28.44,31 Years and 9 Months,No,167.04,549.7661392945339,Low_spent_Medium_value_payments,-3.333333333333333e+26,2024-04-01
CUS_0x2ff3,8949.35,545.78,3.0,9.0,15.0,6.0,"Auto Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",15.0,20.0,15.96,14.0,Standard,2556.01,30.49,8 Years and 5 Months,Yes,41.36,43.718929763499524,,239.5,2024-04-01
CUS_0x3003,15129.9,1166.82,7.0,9.0,28.0,9.0,"Auto Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",62.0,16.0,8.73,8.0,,1801.79,31.28,17 Years and 5 Months,Yes,70.51,98.71312196259274,Low_spent_Small_value_payments,237.46,2024-04-01
CUS_0x3040,7056.4,486.03,4.0,3.0,30.0,4.0,"Home Equity Loan, Mortgage Loan, Student Loan, and Auto Loan",22.0,14.0,14.06,11.0,Standard,2570.42,41.34,16 Years and 6 Months,Yes,16.37,17.65007860015871,Low_spent_Medium_value_payments,294.58,2024-04-01
CUS_0x3176,94120.35,8083.36,1.0,4.0,4.0,3.0,"Credit-Builder Loan, Not Specified, and Mortgage Loan",8.0,9.0,1.43,1.0,,1175.31,23.74,20 Years and 5 Months,No,219.7,734.5124689854213,Low_spent_Small_value_payments,144.12,2024-04-01
CUS_0x3195,177947.28,15101.94,2.0,7.0,,0.0,,10.0,,8.17,3.0,Good,1284.4,37.14,30 Years and 10 Months,No,0.0,636.2300250705163,Low_spent_Large_value_payments,1143.96,2024-04-01
CUS_0x31b7,31200.24,2588.02,2.0,3.0,1.0,,"Not Specified, Personal Loan, and Student Loan",10.0,5.0,16.64,4.0,Good,14.34,35.18,23 Years and 2 Months,No,71.67,213.38596101841756,Low_spent_Small_value_payments,263.74,2024-04-01
CUS_0x32e6,59125.84,4933.15,,6.0,2.0,1.0,Mortgage Loan,5.0,9.0,1.18,5.0,,53.9,33.75,28 Years and 6 Months,NM,33.33,180.06590783757252,Low_spent_Medium_value_payments,604.89,2024-04-01
