Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x14b3,30637.13,2427.09,5.0,7.0,10.0,3.0,"Auto Loan, Debt Consolidation Loan, and Personal Loan",22.0,14.0,7.18,4.0,,414.36,37.33,23 Years and 0 Months,NM,49.0,153.40536262678748,High_spent_Small_value_payments,300.31,2023-07-01
CUS_0x14b9,30383.36,2821.95,3.0,7.0,14.0,3.0,"Home Equity Loan, Debt Consolidation Loan, and Payday Loan",26.0,20.0,13.29,6.0,Standard,527.91,38.59,32 Years and 7 Months,Yes,60.82,339.4201152271679,Low_spent_Small_value_payments,171.96,2023-07-01
CUS_0x150c,128427.2,10621.27,5.0,4.0,1.0,3.0,"Auto Loan, Payday Loan, and Debt Consolidation Loan",2.0,8.0,4.199999999999998,4.0,Good,201.94,39.27,16 Years and 6 Months,No,224.86,167.75236449051744,High_spent_Medium_value_payments,919.52,2023-07-01
CUS_0x15e7,57407.04,4570.92,3.0,3.0,18.0,4.0,"Payday Loan, Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",24.0,11.0,9.64,7.0,Standard,895.05,28.88,16 Years and 0 Months,Yes,128.53,105.40219974205124,,463.16,2023-07-01
CUS_0x1647,28608.65,2490.05,,7.0,12.0,1.0,Personal Loan,4.0,11.0,12.68,4.0,Good,143.04,29.43,17 Years and 8 Months,No,23.01,120.8074589938518,Low_spent_Small_value_payments,395.19,2023-07-01
CUS_0x165e,59850.24,5156.52,5.0,5.0,17.0,3.0,"Payday Loan, Payday Loan, and Payday Loan",12.0,14.0,14.0,13.0,Standard,2294.21,30.57,14 Years and 8 Months,NM,131.82,40.25606351528718,High_spent_Large_value_payments,583.58,2023-07-01
CUS_0x17e8,102885.75,8543.81,1.0,6.0,1.0,2.0,"Personal Loan, and Student Loan",4.0,9.0,4.96,6.0,,624.01,31.05,25 Years and 3 Months,No,38367.0,724.2674446832295,Low_spent_Medium_value_payments,254.87,2023-07-01
CUS_0x17f0,71460.32,6038.03,4.0,,5.0,2.0,"Credit-Builder Loan, and Credit-Builder Loan",5.0,4.0,7.95,4.0,,240.64,36.23,17 Years and 0 Months,No,109.9,123.4780800449956,High_spent_Large_value_payments,610.43,2023-07-01
CUS_0x182d,18798.83,1721.57,9.0,8.0,20.0,9.0,"Mortgage Loan, Not Specified, Not Specified, Personal Loan, Auto Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Mortgage Loan",35.0,20.0,21.73,13.0,Bad,4734.1,39.46,6 Years and 8 Months,Yes,72.27,36.18845000066657,High_spent_Large_value_payments,303.7,2023-07-01
CUS_0x184c,14666.23,1145.19,6.0,9.0,27.0,,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Home Equity Loan, Student Loan, and Debt Consolidation Loan",39.0,19.0,5.61,13.0,,4727.66,39.3,11 Years and 10 Months,Yes,73.15,34.46132162749706,High_spent_Small_value_payments,266.9,2023-07-01
CUS_0x1863,55662.64,4900.55,4.0,6.0,6.0,3.0,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",32.0,20.0,11.06,2.0,Standard,1078.02,31.75,22 Years and 9 Months,Yes,90.95,104.39468527901165,Low_spent_Medium_value_payments,549.39,2023-07-01
CUS_0x193b,19462.47,1920.87,7.0,7.0,28.0,6.0,"Auto Loan, Mortgage Loan, Mortgage Loan, Not Specified, Student Loan, and Not Specified",55.0,18.0,1.96,9.0,Bad,2211.05,33.9,17 Years and 9 Months,Yes,60.8,121.84304937983265,High_spent_Small_value_payments,269.44,2023-07-01
CUS_0x1986,17707.46,1274.89,6.0,6.0,5.0,0.0,,23.0,17.0,16.37,3.0,Standard,1425.54,32.31,26 Years and 11 Months,Yes,165.73,29.505991224258484,High_spent_Small_value_payments,374.56,2023-07-01
CUS_0x1a16,1127430.0,4791.26,9.0,9.0,17.0,6.0,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Personal Loan, Home Equity Loan, and Personal Loan",26.0,25.0,20.95,13.0,Bad,3881.11,36.33,8 Years and 10 Months,Yes,243.27,162.6063512679079,High_spent_Medium_value_payments,323.25,2023-07-01
CUS_0x1a44,14435.44,1376.7,3.0,5.0,20.0,4.0,"Credit-Builder Loan, Student Loan, Home Equity Loan, and Auto Loan",9.0,19.0,2.2,4.0,Standard,799.07,32.37,17 Years and 0 Months,NM,86.3,30.127641520704824,High_spent_Medium_value_payments,317.73,2023-07-01
CUS_0x1aeb,38253.64,2997.71,1.0,3.0,2.0,3.0,"Debt Consolidation Loan, Student Loan, and Personal Loan",5.0,0.0,9.29,1.0,,843.89,28.55,21 Years and 6 Months,No,395.78,47.59403231438962,High_spent_Large_value_payments,470.5,2023-07-01
CUS_0x1b71,16726.62,1204.88,6.0,10.0,26.0,7.0,"Auto Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",43.0,22.0,20.38,11.0,Bad,2882.12,32.6,4 Years and 8 Months,Yes,73.37,62.05337178594631,High_spent_Small_value_payments,245.07,2023-07-01
CUS_0x1c79,14283.66,944.31,6.0,4.0,9.0,4.0,"Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",24.0,8.0,7.6,3.0,Standard,1225.88,27.65,22 Years and 11 Months,No,33.69,__10000__,High_spent_Medium_value_payments,272.81,2023-07-01
CUS_0x1d7b,70414.1,6112.84,2.0,,9.0,4.0,"Personal Loan, Home Equity Loan, Student Loan, and Debt Consolidation Loan",8.0,11.0,9.24,4.0,Good,422.72,36.26,23 Years and 6 Months,No,221.08,114.47052119819931,High_spent_Large_value_payments,515.73,2023-07-01
CUS_0x1dad,17807.94,1545.99,6.0,5.0,8.0,3.0,"Student Loan, Home Equity Loan, and Personal Loan",16.0,16.0,7.02,1.0,Standard,378.11,26.9,16 Years and 10 Months,No,31.33,171.12500775154268,Low_spent_Small_value_payments,242.15,2023-07-01
CUS_0x1e51,17443.94,1714.66,10.0,10.0,21.0,5.0,"Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Student Loan, and Personal Loan",42.0,22.0,21.69,7.0,Bad,2816.57,34.85,11 Years and 6 Months,Yes,55.67,50.28013254487414,High_spent_Small_value_payments,325.51,2023-07-01
CUS_0x1ec5,36802.82,2426.56,4.0,3.0,7.0,1.0,Not Specified,15.0,14.0,6.06,2.0,Good,190.98,26.65,32 Years and 6 Months,NM,379.68,104.1844002405932,High_spent_Small_value_payments,403.06,2023-07-01
CUS_0x1f04,60770.22,4924.19,8.0,4.0,15.0,4.0,"Mortgage Loan, Personal Loan, Not Specified, and Not Specified",14.0,15.0,1.36,6.0,,176.02,35.04,28 Years and 7 Months,No,190.27,209.94639080178212,Low_spent_Large_value_payments,362.2,2023-07-01
CUS_0x2038,29818.78,2257.9,4.0,4.0,7.0,2.0,"Credit-Builder Loan, and Student Loan",8.0,3.0,5.99,6.0,Good,702.2,32.05,31 Years and 10 Months,No,45.98,53.10730365098397,High_spent_Small_value_payments,386.71,2023-07-01
CUS_0x2064,67928.84,5832.74,5.0,5.0,12.0,0.0,,2.0,8.0,11.22,4.0,Good,1373.36,31.76,31 Years and 3 Months,No,0.0,172.2560633253836,High_spent_Medium_value_payments,661.02,2023-07-01
CUS_0x2112,46586.31,4041.19,6.0,4.0,6.0,6.0,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Home Equity Loan",11.0,17.0,17.18,5.0,Standard,1787.16,37.33,18 Years and 10 Months,Yes,167.22,243.01281249602886,High_spent_Small_value_payments,253.89,2023-07-01
CUS_0x2184,54820.89,4295.41,8.0,7.0,28.0,6.0,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41.0,17.0,18.42,11.0,Bad,4795.13,28.2,3 Years and 6 Months,Yes,169.48,118.8780758552012,High_spent_Medium_value_payments,391.18,2023-07-01
CUS_0x21e4,93390.44,7538.54,6.0,5.0,18.0,3.0,"Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",22.0,13.0,10.28,0.0,Standard,1036.26,31.74,18 Years and 4 Months,No,117.49,__10000__,High_spent_Medium_value_payments,749.56,2023-07-01
CUS_0x2243,15279.72,879.67,3.0,7.0,15.0,4.0,"Personal Loan, Mortgage Loan, Payday Loan, and Credit-Builder Loan",28.0,10.0,3.01,6.0,,562.9,23.29,20 Years and 3 Months,NM,187.4,79.74903620405306,Low_spent_Medium_value_payments,251.12,2023-07-01
CUS_0x2283,18053.32,1231.44,5.0,6.0,13.0,7.0,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Not Specified",19.0,13.0,12.06,9.0,,1262.85,27.23,7 Years and 4 Months,Yes,57.01,163.17714101509114,Low_spent_Small_value_payments,192.96,2023-07-01
CUS_0x24af,89122.38,7241.87,3.0,4.0,14.0,5.0,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, and Auto Loan",6.0,7.0,19.64,8.0,,281.84,39.81,8 Years and 9 Months,Yes,266.08,295.1511540006012,High_spent_Small_value_payments,422.95,2023-07-01
CUS_0x24cc,36186.85,2797.57,0.0,4.0,12.0,1.0,Mortgage Loan,19.0,7.0,7.21,5.0,,761.58,25.32,29 Years and 10 Months,No,18.31,98.98457519587835,High_spent_Medium_value_payments,412.46,2023-07-01
CUS_0x24e8,17725.57,1691.13,5.0,9.0,20.0,6.0,"Payday Loan, Home Equity Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",12.0,14.0,22.71,13.0,,2074.18,32.98,8 Years and 2 Months,Yes,83.58,226.99447174542343,Low_spent_Small_value_payments,148.54,2023-07-01
CUS_0x24e9,120671.25,9851.94,4.0,3.0,3.0,4.0,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Student Loan",1.0,9.0,10.96,3.0,Good,755.16,34.22,16 Years and 4 Months,No,320.74,126.4796283397464,,777.97,2023-07-01
CUS_0x24f8,20562.56,1651.55,5.0,6.0,31.0,2.0,"Not Specified, and Credit-Builder Loan",24.0,13.0,11.16,9.0,Standard,2491.07,39.43,11 Years and 3 Months,Yes,28.59,112.01593751301172,Low_spent_Large_value_payments,294.55,2023-07-01
CUS_0x2517,73099.84,6075.65,5.0,7.0,26.0,3.0,"Debt Consolidation Loan, Auto Loan, and Home Equity Loan",50.0,19.0,8.12,14.0,Bad,1806.64,36.51,7 Years and 9 Months,Yes,155.98,83.23027125773822,High_spent_Large_value_payments,608.35,2023-07-01
CUS_0x2590,14455.15,912.6,6.0,5.0,19.0,0.0,,10.0,16.0,10.56,7.0,Standard,1028.5,36.09,13 Years and 3 Months,Yes,0.0,23.056051608523866,High_spent_Large_value_payments,308.2,2023-07-01
CUS_0x2662,35134.51,2824.88,8.0,6.0,15.0,3.0,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",15.0,17.0,3.16,6.0,Standard,1359.56,32.09,32 Years and 2 Months,NM,45.91,44.34095243111704,,442.24,2023-07-01
CUS_0x26a9,15155.01,1465.16,8.0,9.0,21.0,7.0,"Student Loan, Auto Loan, Auto Loan, Mortgage Loan, Auto Loan, Home Equity Loan, and Not Specified",19.0,22.0,7.7,11.0,Bad,2525.42,37.14,16 Years and 6 Months,Yes,71.65,109.46358168057976,Low_spent_Large_value_payments,245.04,2023-07-01
CUS_0x2784,78399.12,6568.26,8.0,9.0,29.0,6.0,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Student Loan, Mortgage Loan, and Not Specified",57.0,15.0,22.27,12.0,Bad,1618.99,37.1,17 Years and 0 Months,Yes,237.29,99.31518156698156,High_spent_Medium_value_payments,570.22,2023-07-01
CUS_0x282b,63839.24,5192.94,7.0,6.0,14.0,3.0,"Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",35.0,16.0,14.01,11.0,Standard,2695.33,29.66,16 Years and 10 Months,Yes,144.71,160.19826371556118,High_spent_Medium_value_payments,425.57,2023-07-01
CUS_0x28a7,69502.12,5735.84,3.0,7.0,17.0,2.0,"Personal Loan, and Not Specified",15.0,9.0,7.86,10.0,Standard,1065.78,40.59,30 Years and 10 Months,Yes,96.18,109.24797890689838,High_spent_Large_value_payments,608.16,2023-07-01
CUS_0x28d8,179193.76,14867.81,5.0,3.0,8.0,1.0,Debt Consolidation Loan,1.0,5.0,6.85,5.0,Good,449.65,29.95,21 Years and 10 Months,No,83.42,603.8099775902358,Low_spent_Medium_value_payments,1079.55,2023-07-01
CUS_0x2910,58184.67,4579.61,6.0,5.0,9.0,3.0,"Student Loan, Mortgage Loan, and Student Loan",27.0,12.0,7.36,3.0,,309.14,24.77,24 Years and 2 Months,Yes,320.17,127.77538713188896,High_spent_Small_value_payments,476.94,2023-07-01
CUS_0x2bf4,42586.46,3710.87,5.0,3.0,6.0,3.0,"Student Loan, Credit-Builder Loan, and Home Equity Loan",27.0,7.0,-6.03,2.0,,1053.75,39.12,29 Years and 11 Months,No,64.01,33.3469132755201,,513.73,2023-07-01
CUS_0x2c5b,24812.0,1961.67,7.0,4.0,10.0,6.0,"Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",10.0,20.0,8.15,7.0,,930.13,23.42,16 Years and 9 Months,Yes,88.37,119.8581016322039,Low_spent_Large_value_payments,257.94,2023-07-01
CUS_0x2ce1,37648.1,3199.34,6.0,6.0,19.0,6.0,"Debt Consolidation Loan, Not Specified, Not Specified, Mortgage Loan, Debt Consolidation Loan, and Student Loan",19.0,18.0,2.59,6.0,Bad,2316.79,34.16,10 Years and 2 Months,Yes,117.68,139.71647724170055,,332.53,2023-07-01
CUS_0x2d05,30910.68,2066.93,6.0,3.0,17.0,3.0,"Mortgage Loan, Payday Loan, and Home Equity Loan",25.0,20.0,15.53,11.0,Standard,392.56,37.75,11 Years and 6 Months,Yes,362.97,26.07282446626463,High_spent_Large_value_payments,396.41,2023-07-01
CUS_0x2d78,45408.84,3823.07,7.0,7.0,26.0,6.0,"Not Specified, Student Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, and Debt Consolidation Loan",25.0,18.0,8.01,9.0,Bad,1959.01,33.4,11 Years and 4 Months,Yes,119.68,173.84408464638943,High_spent_Small_value_payments,348.79,2023-07-01
CUS_0x2d98,52266.76,3844.91,8.0,6.0,11.0,3.0,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",11.0,21.0,10.8,8.0,Standard,140.69,35.23,16 Years and 10 Months,Yes,567.04,64.45993025370443,High_spent_Large_value_payments,511.81,2023-07-01
CUS_0x2df8,10240.42,937.37,10.0,9.0,23.0,9.0,"Mortgage Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Student Loan, Personal Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",44.0,23.0,9.13,10.0,Bad,1445.23,25.76,7 Years and 8 Months,Yes,42.97,78.30573577771932,,262.46,2023-07-01
CUS_0x2ed0,70446.63,5900.55,4.0,3.0,11.0,0.0,,12.0,21.0,17.61,6.0,,1322.25,35.17,17 Years and 3 Months,No,0.0,178.8514786028947,High_spent_Medium_value_payments,661.2,2023-07-01
CUS_0x2f59,44667.5,3545.29,5.0,6.0,18.0,4.0,"Mortgage Loan, Mortgage Loan, Auto Loan, and Student Loan",10.0,8.0,19.79,10.0,Standard,1148.67,23.62,19 Years and 2 Months,NM,148.45,77.44245684742823,High_spent_Medium_value_payments,378.63,2023-07-01
CUS_0x2f7b,15451.69,1271.64,6.0,7.0,19.0,6.0,"Personal Loan, Personal Loan, Student Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",11.0,10.0,19.55,8.0,Standard,1620.67,36.99,13 Years and 2 Months,Yes,40.92,101.167158579826,Low_spent_Medium_value_payments,265.08,2023-07-01
CUS_0x2fe4,166907.72,13788.98,5.0,5.0,11.0,4.0,"Auto Loan, Mortgage Loan, Personal Loan, and Student Loan",10.0,6.0,-0.48,4.0,Good,929.9,38.26,17 Years and 9 Months,No,509.36,464.46987273415215,Low_spent_Medium_value_payments,685.07,2023-07-01
CUS_0x30eb,31944.72,2417.06,4.0,4.0,11.0,5.0,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",16.0,20.0,15.91,6.0,Standard,696.79,34.19,9 Years and 2 Months,Yes,83.71,197.62610087570076,Low_spent_Large_value_payments,230.37,2023-07-01
CUS_0x310f,30909.93,2554.83,4.0,6.0,5.0,1.0,Debt Consolidation Loan,8.0,13.0,2.99,4.0,Standard,1202.05,40.54,20 Years and 9 Months,Yes,21.44,202.05079297526015,Low_spent_Small_value_payments,321.99,2023-07-01
CUS_0x317e,62008.35,5256.36,10.0,7.0,21.0,3.0,"Credit-Builder Loan, Credit-Builder Loan, and Not Specified",44.0,16.0,11.31,12.0,Standard,2360.12,38.83,9 Years and 11 Months,Yes,127.39,341.19426997097236,,327.05,2023-07-01
CUS_0x318d,28050.2,2443.52,6.0,5.0,33.0,7.0,"Not Specified, Personal Loan, Student Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Home Equity Loan",28.0,19.0,2.25,11.0,Bad,3534.02,24.1,8 Years and 8 Months,NM,143.79,93.19870296282326,High_spent_Medium_value_payments,257.36,2023-07-01
CUS_0x31b2,79439.56,6444.96,8.0,6.0,6.0,4.0,"Payday Loan, Payday Loan, Auto Loan, and Home Equity Loan",8.0,14.0,18.77,6.0,Standard,75.76,34.12,14 Years and 4 Months,Yes,211.57,90.8638438333488,High_spent_Large_value_payments,582.06,2023-07-01
CUS_0x31bd,56122.68,4751.89,10.0,8.0,31.0,4.0,"Home Equity Loan, Auto Loan, Payday Loan, and Home Equity Loan",34.0,20.0,_,13.0,Standard,1274.63,37.12,15 Years and 3 Months,Yes,98.38,37.625849264120596,High_spent_Large_value_payments,579.18,2023-07-01
CUS_0x3221,18426.24,1710.21,5.0,4.0,14.0,5.0,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",16.0,14.0,5.699999999999998,5.0,Standard,223.38,26.75,10 Years and 3 Months,Yes,147.55,52.66569580092983,Low_spent_Large_value_payments,331.35,2023-07-01
CUS_0x3237,54651.78,4359.31,9.0,9.0,16.0,8.0,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Mortgage Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",53.0,24.0,25.64,10.0,Bad,4548.76,36.47,7 Years and 2 Months,Yes,295.39,72.32921585890307,,308.22,2023-07-01
CUS_0x327d,17122.37,1183.86,7.0,5.0,12.0,2.0,"Mortgage Loan, and Home Equity Loan",14.0,16.0,8.52,9.0,Standard,1663.18,31.51,11 Years and 9 Months,Yes,21.15,63.97170457529865,Low_spent_Small_value_payments,323.26,2023-07-01
CUS_0x32a7,10460.25,995.69,8.0,5.0,25.0,6.0,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",8.0,8.0,19.09,8.0,Standard,2625.88,35.43,17 Years and 0 Months,Yes,38.28,67.54199150695977,Low_spent_Small_value_payments,283.75,2023-07-01
CUS_0x334d,99237.75,8288.81,4.0,7.0,10.0,3.0,"Auto Loan, Mortgage Loan, and Payday Loan",9.0,10.0,0.52,4.0,Good,1317.42,27.88,16 Years and 10 Months,No,214.61,296.9211527466403,High_spent_Medium_value_payments,604.46,2023-07-01
CUS_0x33ce,22803.84,1845.32,7.0,4.0,18.0,3.0,"Mortgage Loan, Personal Loan, and Auto Loan",18.0,8.0,7.47,8.0,Standard,535.11,27.6,15 Years and 6 Months,Yes,43.66,__10000__,High_spent_Medium_value_payments,347.35,2023-07-01
CUS_0x33da,35184.74,3035.06,6.0,,13.0,2.0,"Home Equity Loan, and Home Equity Loan",21.0,15.0,19.25,8.0,Standard,1036.03,41.12,26 Years and 0 Months,Yes,34.63,107.01959915275512,Low_spent_Large_value_payments,431.86,2023-07-01
CUS_0x3420,11482.56,1128.88,4.0,3.0,10.0,3.0,"Debt Consolidation Loan, Student Loan, and Personal Loan",18.0,18.0,2.05,7.0,,517.07,39.2,15 Years and 11 Months,NM,15.37,32.08959008913772,High_spent_Medium_value_payments,315.43,2023-07-01
CUS_0x3442,18186.22,1761.52,7.0,4.0,15.0,0.0,,22.0,16.0,5.49,4.0,Standard,1.42,30.34,19 Years and 2 Months,No,0.0,44.24651223268052,High_spent_Medium_value_payments,381.91,2023-07-01
CUS_0x3475,36783.38,3151.28,10.0,5.0,17.0,7.0,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",15.0,19.0,23.35,12.0,Bad,4555.72,22.81,2 Years and 0 Months,Yes,148.36,406.7804393282401,Low_spent_Small_value_payments,49.99,2023-07-01
CUS_0x35ac,118184.92,9901.74,5.0,4.0,12.0,2.0,"Mortgage Loan, and Payday Loan",26.0,8.0,5.35,3.0,Standard,1190.44,36.55,20 Years and 10 Months,No,160.54,204.13213505155537,High_spent_Large_value_payments,865.5,2023-07-01
CUS_0x35c3,36379.24,2838.6,8.0,8.0,15.0,3.0,"Home Equity Loan, Personal Loan, and Auto Loan",5.0,9.0,18.65,9.0,Standard,2152.42,25.23,20 Years and 0 Months,Yes,81.04,__10000__,Low_spent_Small_value_payments,257.97,2023-07-01
CUS_0x366b,71558.72,6058.23,9.0,10.0,16.0,8.0,"Payday Loan, Credit-Builder Loan, Not Specified, Payday Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Home Equity Loan",45.0,19.0,28.35,8.0,Bad,4519.22,41.09,6 Years and 5 Months,Yes,294.64,266.48955160250455,High_spent_Small_value_payments,304.69,2023-07-01
CUS_0x3672,70709.04,5592.42,7.0,6.0,20.0,6.0,"Home Equity Loan, Mortgage Loan, Student Loan, Credit-Builder Loan, Payday Loan, and Not Specified",9.0,17.0,18.68,10.0,Standard,805.64,35.18,16 Years and 11 Months,Yes,260.88,161.61193578137187,Low_spent_Medium_value_payments,416.75,2023-07-01
CUS_0x36bb,134978.24,10541.52,8.0,5.0,15.0,2.0,"Mortgage Loan, and Mortgage Loan",9.0,15.0,16.89,5.0,Standard,668.14,39.14,26 Years and 9 Months,Yes,662.78,780.4179941398078,Low_spent_Medium_value_payments,667.87,2023-07-01
CUS_0x374a,35176.5,2815.38,4.0,5.0,8.0,4.0,"Personal Loan, Mortgage Loan, Not Specified, and Home Equity Loan",28.0,20.0,3.74,4.0,Standard,234.65,38.32,16 Years and 2 Months,Yes,104.7,190.961009543532,Low_spent_Large_value_payments,255.87,2023-07-01
CUS_0x3868,3544929.0,1462.61,8.0,9.0,30.0,6.0,"Mortgage Loan, Not Specified, Personal Loan, Home Equity Loan, Not Specified, and Auto Loan",54.0,24.0,_,8.0,Bad,2867.66,38.82,11 Years and 11 Months,Yes,43.23,119.94573352421976,Low_spent_Small_value_payments,234.1,2023-07-01
CUS_0x386e,17399.43,1485.95,8.0,9.0,21.0,2.0,"Mortgage Loan, and Debt Consolidation Loan",19.0,25.0,9.03,10.0,Bad,1444.19,34.87,6 Years and 5 Months,Yes,27.1,41.06608519914658,Low_spent_Large_value_payments,350.43,2023-07-01
CUS_0x38d8,101114.73,8679.23,6.0,6.0,8.0,3.0,"Personal Loan, Home Equity Loan, and Student Loan",20.0,9.0,18.91,6.0,Standard,1190.45,31.24,14 Years and 5 Months,Yes,209.64,118.1556676816195,High_spent_Large_value_payments,780.12,2023-07-01
