Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1b0a,30988.61,2786.38,5.0,3.0,11.0,0.0,,13.0,3.0,7.32,3.0,,820.56,33.86,17 Years and 9 Months,No,0.0,35.986838318305416,High_spent_Medium_value_payments,492.65,2024-06-01
CUS_0x1b88,20835.39,1707.28,3.0,3.0,1.0,4.0,"Auto Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",17.0,12.0,11.64,5.0,Good,1491.94,33.18,22 Years and 10 Months,No,36.0,93.67044107940329,Low_spent_Small_value_payments,331.06,2024-06-01
CUS_0x1b8a,44927.86,3687.99,4.0,6.0,6.0,3.0,"Not Specified, Personal Loan, and Debt Consolidation Loan",7.0,8.0,5.55,0.0,Good,762.62,33.03,21 Years and 4 Months,No,102.19,78.43785492350405,High_spent_Medium_value_payments,438.17,2024-06-01
CUS_0x1d51,69563.34,5738.94,1.0,4.0,2.0,3.0,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",7.0,8.0,5.94,3.0,Good,164.52,31.88,19 Years and 5 Months,No,137.78,89.74145250964395,High_spent_Medium_value_payments,596.37,2024-06-01
CUS_0x1f00,25428.7,2016.06,5.0,4.0,15.0,6.0,"Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",6.0,18.0,4.7799999999999985,8.0,Standard,1167.79,36.03,12 Years and 8 Months,Yes,85.09,236.68960864015233,Low_spent_Small_value_payments,169.83,2024-06-01
CUS_0x1f33,69860.18,5620.68,4.0,5.0,11.0,3.0,"Personal Loan, Credit-Builder Loan, and Auto Loan",12.0,13.0,9.85,8.0,Standard,859.03,42.54,11 Years and 9 Months,Yes,92.56,__10000__,High_spent_Medium_value_payments,534.72,2024-06-01
CUS_0x2010,109563.36,9271.28,4.0,3.0,9.0,1.0,Home Equity Loan,0.0,12.0,8.74,6.0,Good,214.57,35.22,25 Years and 0 Months,No,84.19,492.12494892210367,Low_spent_Large_value_payments,620.81,2024-06-01
CUS_0x2080,16047.01,1361.25,7.0,3.0,19.0,1.0,Credit-Builder Loan,4.0,12.0,12.89,8.0,Standard,183.15,32.86,23 Years and 9 Months,Yes,8.25,182.6282135778856,Low_spent_Small_value_payments,235.25,2024-06-01
CUS_0x20c8,113630.4,9719.2,4.0,5.0,5.0,0.0,,7.0,8.0,9.8,4.0,Good,115.38,34.7,27 Years and 6 Months,No,0.0,138.41940322973988,High_spent_Medium_value_payments,1083.5,2024-06-01
CUS_0x2141,14235.22,975.27,10.0,8.0,25.0,2.0,"Mortgage Loan, and Not Specified",21.0,23.0,-0.16000000000000014,11.0,Bad,2072.25,23.81,13 Years and 0 Months,Yes,18.5,63.984177519482785,High_spent_Small_value_payments,275.05,2024-06-01
CUS_0x21f2,144686.0,12306.17,8.0,5.0,5.0,7.0,"Not Specified, Not Specified, Home Equity Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",16.0,13.0,13.07,5.0,Standard,605.05,36.45,11 Years and 2 Months,Yes,818.53,229.14370312794773,High_spent_Large_value_payments,422.94,2024-06-01
CUS_0x2353,31937.62,2394.47,5.0,3.0,15.0,2.0,"Student Loan, and Mortgage Loan",15.0,11.0,17.37,10.0,Standard,1934.42,34.29,10 Years and 4 Months,Yes,35.39,42.221561753134594,High_spent_Small_value_payments,421.84,2024-06-01
CUS_0x238c,38269.83,3010.15,3.0,1.0,9.0,1.0,Payday Loan,,9.0,7.6,3.0,Good,1144.21,39.14,20 Years and 5 Months,No,26.53,70.52524342029031,High_spent_Large_value_payments,443.96,2024-06-01
CUS_0x23a4,53876.88,4566.74,8.0,7.0,19.0,5.0,"Personal Loan, Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan",53.0,11.0,19.96,14.0,,1341.25,24.0,19 Years and 9 Months,Yes,18868.0,221.0114903304504,High_spent_Small_value_payments,326.95,2024-06-01
CUS_0x23ad,42072.75,3263.06,3.0,6.0,9.0,3.0,"Personal Loan, Home Equity Loan, and Mortgage Loan",16.0,4.0,10.97,6.0,Good,689.65,38.17,31 Years and 2 Months,No,87.08,59.43630441513774,High_spent_Large_value_payments,419.79,2024-06-01
CUS_0x23ff,69050.52,5722.21,3.0,3.0,10.0,0.0,,17.0,18.0,8.1,3.0,Good,1382.56,27.0,30 Years and 4 Months,NM,0.0,138.68829567484732,High_spent_Medium_value_payments,683.53,2024-06-01
CUS_0x240c,32364.58,2572.05,9.0,10.0,18.0,5.0,"Not Specified, Home Equity Loan, Personal Loan, Student Loan, and Personal Loan",66.0,18.0,17.15,11.0,Bad,2527.33,25.02,9 Years and 10 Months,Yes,16581.0,193.58372334726815,Low_spent_Large_value_payments,220.49,2024-06-01
CUS_0x244e,32835.91,2499.33,1.0,3.0,1.0,0.0,,14.0,4.0,11.27,3.0,Good,671.88,36.38,19 Years and 11 Months,No,0.0,79.22314055098255,High_spent_Medium_value_payments,420.71,2024-06-01
CUS_0x254e,35295.07,2675.26,1.0,6.0,7.0,4.0,"Mortgage Loan, Home Equity Loan, Home Equity Loan, and Personal Loan",8.0,6.0,0.57,4.0,Good,1088.7,31.33,30 Years and 6 Months,No,112.62,268.5372560155768,,176.37,2024-06-01
CUS_0x259d,22433.46,1493.44,4.0,3.0,,1.0,Payday Loan,1.0,4.0,4.73,4.0,Good,1078.38,33.18,28 Years and 6 Months,No,101.54,45.106979878742315,High_spent_Small_value_payments,363.91,2024-06-01
CUS_0x2647,18618.23,1654.52,5.0,5.0,16.0,4.0,"Credit-Builder Loan, Mortgage Loan, Auto Loan, and Payday Loan",10.0,9.0,8.88,7.0,Standard,2574.41,27.69,18 Years and 3 Months,Yes,55.73,87.09017283583637,Low_spent_Large_value_payments,292.63,2024-06-01
CUS_0x2719,155726.76,12817.23,2.0,3.0,8.0,0.0,,10.0,1.0,7.33,7.0,Good,1170.58,38.94,30 Years and 6 Months,NM,0.0,223.00597426884684,High_spent_Medium_value_payments,1308.72,2024-06-01
CUS_0x271a,21167.56,1829.96,2.0,7.0,9.0,3.0,"Personal Loan, Not Specified, and Credit-Builder Loan",10.0,1.0,5.38,2.0,Good,1286.57,31.63,30 Years and 4 Months,No,40.34,22.819490565245374,High_spent_Large_value_payments,359.84,2024-06-01
CUS_0x2798,46066.06,3567.84,,,8.0,2.0,"Student Loan, and Payday Loan",29.0,13.0,16.43,5.0,Standard,373.75,39.89,25 Years and 4 Months,Yes,61.16,145.51853080635084,High_spent_Medium_value_payments,484.06,2024-06-01
CUS_0x2816,62160.87,4940.07,7.0,5.0,22.0,7.0,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Auto Loan, Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",55.0,18.0,9.92,12.0,Bad,2264.21,32.8,15 Years and 3 Months,Yes,323.53,412.96758299358635,Low_spent_Large_value_payments,27.51,2024-06-01
CUS_0x28b5,23404.86,1899.4,6.0,5.0,7.0,0.0,,12.0,17.0,_,5.0,Standard,35.54,32.49,29 Years and 2 Months,Yes,0.0,86.55597978430912,Low_spent_Small_value_payments,393.38,2024-06-01
CUS_0x28cb,128423.36,10636.95,6.0,4.0,12.0,5.0,"Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, and Not Specified",9.0,10.0,17.32,10.0,Standard,527.06,29.19,15 Years and 4 Months,Yes,339.11,416.8898458308149,High_spent_Medium_value_payments,622.24,2024-06-01
CUS_0x28e3,129903.0,10705.25,4.0,6.0,8.0,2.0,"Debt Consolidation Loan, and Auto Loan",10.0,8.0,8.16,4.0,Good,585.74,35.73,16 Years and 8 Months,No,170.01,139.41053675002308,High_spent_Large_value_payments,1001.1,2024-06-01
CUS_0x28f3,56038.28,4860.86,5.0,4.0,10.0,2.0,"Personal Loan, and Credit-Builder Loan",7.0,14.0,8.03,4.0,Good,264.52,31.5,21 Years and 4 Months,No,76.22,83.96730212520156,High_spent_Medium_value_payments,575.9,2024-06-01
CUS_0x2934,40067.1,3237.92,3.0,6.0,11.0,,Debt Consolidation Loan,0.0,8.0,10.33,0.0,,1109.77,25.59,32 Years and 5 Months,No,18.86,85.665013946601,High_spent_Medium_value_payments,469.26,2024-06-01
CUS_0x29b2,59930.04,5207.17,7.0,8.0,27.0,6.0,"Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Not Specified, and Mortgage Loan",59.0,20.0,14.18,8.0,Bad,4474.29,38.21,2 Years and 4 Months,Yes,156.6,160.2897429756276,High_spent_Medium_value_payments,453.83,2024-06-01
CUS_0x29d2,34861.12,2644.09,7.0,6.0,4.0,0.0,,31.0,18.0,6.18,3.0,Good,748.76,29.18,29 Years and 8 Months,No,0.0,254.312451332532,Low_spent_Medium_value_payments,290.1,2024-06-01
CUS_0x2ae9,41073.26,3687.77,8.0,10.0,25.0,3.0,"Home Equity Loan, Auto Loan, and Home Equity Loan",60.0,15.0,6.22,13.0,Bad,2446.32,33.44,12 Years and 11 Months,Yes,87.33,69.38787433622755,High_spent_Medium_value_payments,462.06,2024-06-01
CUS_0x2b7d,14771.43,1456.95,6.0,7.0,32.0,6.0,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Personal Loan",58.0,24.0,8.59,10.0,,1723.77,31.93,9 Years and 2 Months,NM,51.57,144.28494716554428,Low_spent_Small_value_payments,239.85,2024-06-01
CUS_0x2b84,21275.22,1665.94,5.0,3.0,5.0,3.0,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",8.0,19.0,8.83,8.0,,609.41,29.59,6 Years and 0 Months,Yes,39.01,116.40935344616972,,301.18,2024-06-01
CUS_0x2b8c,163380.76,13446.06,3.0,3.0,10.0,2.0,"Debt Consolidation Loan, and Auto Loan",5.0,,3.91,7.0,Good,340.43,33.06,20 Years and 10 Months,NM,198.63,617.5997355942616,Low_spent_Medium_value_payments,808.37,2024-06-01
CUS_0x2b8e,141753.72,11587.81,5.0,5.0,13.0,4.0,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",10.0,14.0,18.65,6.0,Standard,477.41,24.48,17 Years and 10 Months,Yes,385.6,415.63657499710183,High_spent_Medium_value_payments,607.54,2024-06-01
CUS_0x2ca9,79298.96,6830.25,8.0,7.0,13.0,1.0,Mortgage Loan,17.0,17.0,10.26,2.0,Standard,804.92,26.09,33 Years and 5 Months,No,58.09,581.4325759152058,Low_spent_Medium_value_payments,323.5,2024-06-01
CUS_0x2d02,15603.42,1458.28,3.0,5.0,7.0,3.0,"Home Equity Loan, Payday Loan, and Credit-Builder Loan",14.0,2.0,10.1,1.0,Good,783.82,28.4,18 Years and 9 Months,No,33.84,76.52287675311915,Low_spent_Small_value_payments,325.47,2024-06-01
CUS_0x2d48,132180.24,11119.02,5.0,7.0,8.0,2.0,"Personal Loan, and Not Specified",5.0,5.0,-0.4800000000000004,7.0,,747.86,36.34,32 Years and 11 Months,No,155.16,207.0658472783252,High_spent_Medium_value_payments,999.67,2024-06-01
CUS_0x2d52,126971.0,10672.92,0.0,7.0,6.0,3.0,"Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",30.0,1.0,11.83,1.0,Good,772.58,26.4,18 Years and 4 Months,No,293.53,541.6190535321011,High_spent_Small_value_payments,492.14,2024-06-01
CUS_0x2d81,151854.56,12446.55,3.0,4.0,9.0,3.0,"Not Specified, Auto Loan, and Auto Loan",9.0,,12.42,2.0,,1205.6,34.55,16 Years and 3 Months,No,316.48,686.5914426896059,High_spent_Small_value_payments,501.58,2024-06-01
CUS_0x2db4,28128.16,2337.01,7.0,7.0,24.0,2.0,"Student Loan, and Personal Loan",32.0,25.0,_,794.0,Bad,2518.51,29.14,15 Years and 8 Months,Yes,36.91,32.075260558029186,High_spent_Large_value_payments,404.72,2024-06-01
CUS_0x2dd2,73542.28,5907.52,0.0,3.0,5.0,0.0,,13.0,2.0,10.15,3.0,Good,834.87,39.51,18 Years and 2 Months,No,0.0,81.044820808647,High_spent_Medium_value_payments,759.71,2024-06-01
CUS_0x2e10,15301.19,1484.1,8.0,6.0,30.0,3.0,"Not Specified, Home Equity Loan, and Auto Loan",5.0,14.0,9.26,14.0,Standard,2527.22,26.62,8 Years and 8 Months,Yes,30.49,68.56571735227199,Low_spent_Small_value_payments,339.36,2024-06-01
CUS_0x2e19,55070.19,4747.18,8.0,9.0,17.0,9.0,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Student Loan, Home Equity Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",52.0,22.0,17.83,9.0,Bad,3012.26,31.7,4 Years and 11 Months,Yes,309.05,134.80284012780547,High_spent_Small_value_payments,290.87,2024-06-01
CUS_0x2e76,73985.12,6207.43,6.0,5.0,27.0,5.0,"Not Specified, Payday Loan, Student Loan, Mortgage Loan, and Not Specified",23.0,20.0,16.24,10.0,Bad,4429.84,27.16,9 Years and 10 Months,Yes,194.89,420.30325381859717,High_spent_Small_value_payments,265.55,2024-06-01
CUS_0x2ed4,57473.58,4270.85,2.0,,5.0,3.0,"Payday Loan, Not Specified, and Debt Consolidation Loan",9.0,3.0,2.79,5.0,,703.18,35.85,30 Years and 9 Months,No,402.13,492.85605099111496,Low_spent_Small_value_payments,123.07,2024-06-01
CUS_0x2f38,125854.12,10583.84,6.0,4.0,12.0,3.0,"Debt Consolidation Loan, Student Loan, and Auto Loan",10.0,14.0,10.69,6.0,Standard,1278.59,37.75,23 Years and 0 Months,Yes,171.77,166.71952155922511,High_spent_Medium_value_payments,969.89,2024-06-01
CUS_0x2f49,29434.08,2634.84,9.0,6.0,31.0,,"Not Specified, Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",56.0,25.0,26.97,14.0,,2619.68,33.89,2 Years and 8 Months,Yes,63.92,29.240537498572436,High_spent_Medium_value_payments,420.32,2024-06-01
CUS_0x2f91,14719.33,1289.07,4.0,5.0,9.0,7.0,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, Home Equity Loan, and Credit-Builder Loan",7.0,18.0,10.31,626.0,,2421.78,35.29,15 Years and 10 Months,Yes,148.11,145.46001811446374,Low_spent_Small_value_payments,208.43,2024-06-01
CUS_0x301f,138715.04,11841.59,5.0,3.0,15.0,1.0,Not Specified,29.0,17.0,14.11,2.0,Standard,551.75,35.93,21 Years and 0 Months,Yes,71.75,258.3297450199301,High_spent_Large_value_payments,1094.08,2024-06-01
CUS_0x30fc,90781.53,7505.13,7.0,7.0,6.0,,,28.0,13.0,17.36,9.0,Standard,494.51,36.81,19 Years and 8 Months,Yes,0.0,688.2568750926885,Low_spent_Medium_value_payments,342.26,2024-06-01
CUS_0x3134,101855.88,8446.99,3.0,3.0,8.0,0.0,,13.0,1.0,8.23,1.0,,1371.87,27.0,19 Years and 7 Months,No,0.0,757.353986933862,Low_spent_Small_value_payments,377.35,2024-06-01
CUS_0x3159,30963.76,2748.31,3.0,5.0,5.0,2.0,"Personal Loan, and Debt Consolidation Loan",22.0,21.0,7.23,1.0,Standard,759.58,28.6,19 Years and 11 Months,NM,37.46,41.07848249582021,High_spent_Medium_value_payments,446.29,2024-06-01
CUS_0x333c,46640.82,3824.74,3.0,4.0,,3.0,"Home Equity Loan, Not Specified, and Not Specified",5.0,19.0,8.81,2.0,Standard,816.11,23.93,30 Years and 0 Months,No,75.54,442.86525716998256,Low_spent_Small_value_payments,154.07,2024-06-01
CUS_0x335a,15599.88,1324.99,6.0,8.0,21.0,6.0,"Mortgage Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",60.0,23.0,20.27,8.0,Bad,4384.6,39.37,8 Years and 10 Months,Yes,66.73,74.14245816371158,High_spent_Small_value_payments,251.62,2024-06-01
CUS_0x3374,73134.06,5913.5,5.0,4.0,12.0,4.0,"Not Specified, Not Specified, Student Loan, and Auto Loan",23.0,10.0,4.63,4.0,Standard,382.91,28.4,33 Years and 6 Months,NM,156.92,124.59311776760599,High_spent_Large_value_payments,549.84,2024-06-01
CUS_0x33b8,16362.68,1536.56,10.0,5.0,18.0,6.0,"Home Equity Loan, Student Loan, Home Equity Loan, Payday Loan, Student Loan, and Credit-Builder Loan",55.0,24.0,3.36,15.0,Bad,2635.48,35.21,8 Years and 5 Months,Yes,77.71,174.24167763470047,Low_spent_Small_value_payments,191.7,2024-06-01
CUS_0x3407,19243.9,1442.66,6.0,5.0,19.0,4.0,"Student Loan, Payday Loan, Not Specified, and Home Equity Loan",10.0,14.0,7.88,6.0,Standard,1889.31,34.32,6 Years and 5 Months,Yes,62.03,__10000__,Low_spent_Small_value_payments,229.23,2024-06-01
CUS_0x3439,29112.32,2333.03,2.0,1.0,6.0,2.0,"Not Specified, and Auto Loan",4.0,4.0,2.87,4.0,Good,1263.31,41.19,21 Years and 3 Months,No,28.04,130.1566755814151,High_spent_Small_value_payments,335.11,2024-06-01
CUS_0x345e,83265.72,6899.81,7.0,8.0,30.0,6.0,"Student Loan, Credit-Builder Loan, Student Loan, Auto Loan, Credit-Builder Loan, and Auto Loan",35.0,15.0,-2.54,13.0,Bad,2224.91,23.62,6 Years and 2 Months,Yes,296.61,46.092212635073516,High_spent_Large_value_payments,587.28,2024-06-01
CUS_0x3463,59110.84,5210.9,4.0,6.0,10.0,3.0,"Credit-Builder Loan, Payday Loan, and Student Loan",25.0,17.0,9.72,4.0,Standard,2685.23,38.36,13 Years and 0 Months,Yes,106.66,214.08047923875716,High_spent_Medium_value_payments,450.35,2024-06-01
CUS_0x3482,8107.3,809.61,8.0,8.0,16.0,6.0,"Debt Consolidation Loan, Personal Loan, Payday Loan, Home Equity Loan, Auto Loan, and Payday Loan",22.0,19.0,26.6,8.0,Bad,3838.2,27.65,5 Years and 5 Months,Yes,24.35,104.98238289313338,Low_spent_Small_value_payments,241.63,2024-06-01
CUS_0x3556,18957.37,1637.78,2.0,5.0,3.0,2.0,"Debt Consolidation Loan, and Payday Loan",2.0,2.0,9.58,3.0,Good,288.32,37.6,17 Years and 9 Months,No,30.63,63.93928751948383,Low_spent_Medium_value_payments,358.7,2024-06-01
CUS_0x3592,34739.35,2909.95,8.0,3.0,10.0,3.0,"Mortgage Loan, Student Loan, and Student Loan",25.0,17.0,19.7,8.0,Standard,1408.63,34.84,22 Years and 3 Months,Yes,65.14,168.3700342998323,Low_spent_Small_value_payments,347.49,2024-06-01
CUS_0x36c7,51307.1,4306.59,8.0,6.0,,2.0,"Debt Consolidation Loan, and Debt Consolidation Loan",22.0,14.0,9.95,5.0,Standard,878.19,33.71,32 Years and 5 Months,NM,49489.0,73.56000698847495,High_spent_Medium_value_payments,556.66,2024-06-01
CUS_0x36d4,137097.8,11356.82,4.0,7.0,5.0,3.0,"Auto Loan, Student Loan, and Auto Loan",7.0,8.0,9.76,3.0,,1045.06,34.21,29 Years and 3 Months,No,213.74,298.6780445941789,High_spent_Medium_value_payments,873.26,2024-06-01
CUS_0x370c,65085.76,5702.81,6.0,5.0,20.0,7.0,"Personal Loan, Mortgage Loan, Mortgage Loan, Payday Loan, Student Loan, Home Equity Loan, and Home Equity Loan",18.0,20.0,3.06,7.0,,1413.88,36.82,12 Years and 11 Months,Yes,288.12,185.6116814331773,High_spent_Medium_value_payments,346.55,2024-06-01
CUS_0x3722,25347.26,2072.27,5.0,4.0,20.0,1.0,Not Specified,5.0,16.0,10.37,5.0,Standard,1032.75,27.01,19 Years and 11 Months,NM,11.64,110.75046630216063,Low_spent_Small_value_payments,374.84,2024-06-01
CUS_0x3756,16046.46,1218.2,4.0,4.0,19.0,3.0,"Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",17.0,5.0,17.38,8.0,Standard,1925.94,27.69,8 Years and 9 Months,Yes,36.95,41.44087910032596,High_spent_Medium_value_payments,293.43,2024-06-01
