Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x17e5,28027.52,2046.63,6.0,6.0,19.0,5.0,"Mortgage Loan, Not Specified, Not Specified, Home Equity Loan, and Payday Loan",32.0,17.0,9.18,9.0,Bad,1438.18,29.16,14 Years and 9 Months,Yes,58.88,101.71900747219765,Low_spent_Small_value_payments,334.06,2024-05-01
CUS_0x19c1,14188.48,1312.37,9.0,10.0,22.0,7.0,"Personal Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Personal Loan, and Mortgage Loan",30.0,15.0,4.53,7.0,,1315.32,32.24,20 Years and 6 Months,Yes,46.83,90.67283037734177,Low_spent_Small_value_payments,283.74,2024-05-01
CUS_0x1a22,32344.64,2657.39,6.0,7.0,20.0,6.0,"Payday Loan, Mortgage Loan, Home Equity Loan, Student Loan, Auto Loan, and Auto Loan",32.0,21.0,33.739999999999995,6.0,,2681.27,27.05,14 Years and 0 Months,Yes,154.43,164.1945765875738,Low_spent_Medium_value_payments,227.12,2024-05-01
CUS_0x1a5c,10585.1,590.09,8.0,4.0,6.0,4.0,"Auto Loan, Payday Loan, Personal Loan, and Auto Loan",27.0,8.0,8.85,5.0,Standard,0.56,31.23,13 Years and 0 Months,Yes,29.54,31.411403408559643,Low_spent_Small_value_payments,288.06,2024-05-01
CUS_0x1b55,67672.4,5878.37,8.0,,27.0,5.0,"Auto Loan, Payday Loan, Personal Loan, Auto Loan, and Credit-Builder Loan",32.0,24.0,0.5,10.0,Bad,1826.19,34.69,16 Years and 4 Months,Yes,233.3,442.5540329040722,,181.98,2024-05-01
CUS_0x1b62,8805.96,525.83,6.0,5.0,19.0,4.0,"Credit-Builder Loan, Not Specified, Student Loan, and Credit-Builder Loan",18.0,13.0,13.04,10.0,Standard,584.78,27.78,10 Years and 2 Months,Yes,23.58,41.427589512153006,Low_spent_Large_value_payments,257.58,2024-05-01
CUS_0x1cb8,53003.18,4275.93,6.0,6.0,6.0,4.0,"Payday Loan, Auto Loan, Personal Loan, and Credit-Builder Loan",16.0,15.0,2.84,4.0,Standard,1387.17,29.26,29 Years and 5 Months,Yes,175.35,82.22125251078627,High_spent_Large_value_payments,410.02,2024-05-01
CUS_0x1ce6,65635.12,5762.59,7.0,7.0,20.0,5.0,"Debt Consolidation Loan, Student Loan, Not Specified, Payday Loan, and Credit-Builder Loan",40.0,16.0,2.21,8.0,Bad,1250.01,25.76,12 Years and 9 Months,Yes,180.19,71.59888324756855,High_spent_Large_value_payments,564.47,2024-05-01
CUS_0x1d28,16644.79,1547.07,7.0,6.0,24.0,9.0,"Personal Loan, Home Equity Loan, Personal Loan, Personal Loan, Payday Loan, Not Specified, Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",15.0,22.0,10.93,12.0,Bad,3519.49,33.07,5 Years and 2 Months,NM,100.77,152.94624533548154,Low_spent_Small_value_payments,190.99,2024-05-01
CUS_0x1dab,10622.48,722.21,6.0,4.0,8.0,4.0,"Personal Loan, Home Equity Loan, Personal Loan, and Personal Loan",19.0,13.0,9.31,1.0,,1335.49,30.19,15 Years and 11 Months,Yes,20.08,27.02597514382118,High_spent_Small_value_payments,285.11,2024-05-01
CUS_0x1dac,72886.08,5805.84,,9.0,30.0,9.0,"Credit-Builder Loan, Student Loan, Home Equity Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, and Home Equity Loan",58.0,17.0,18.19,9.0,Bad,3839.64,38.57,7 Years and 11 Months,Yes,331.72,299.1377264110828,Low_spent_Medium_value_payments,299.99,2024-05-01
CUS_0x1dc4,20170.75,1930.9,10.0,5.0,25.0,2.0,"Payday Loan, and Credit-Builder Loan",47.0,10.0,10.14,8.0,Standard,1854.76,26.67,6 Years and 3 Months,Yes,20.95,151.5951220865231,Low_spent_Small_value_payments,310.55,2024-05-01
CUS_0x1e76,35361.27,3112.77,4.0,6.0,7.0,0.0,,14.0,2.0,5.91,5.0,Good,982.38,33.25,17 Years and 2 Months,No,0.0,199.19755538464432,High_spent_Small_value_payments,372.08,2024-05-01
CUS_0x1e84,65937.12,5465.76,5.0,5.0,12.0,2.0,"Payday Loan, and Auto Loan",24.0,13.0,8.46,2.0,,1256.89,37.34,32 Years and 9 Months,No,87.38,105.91464139052906,High_spent_Medium_value_payments,603.29,2024-05-01
CUS_0x1ea8,33896.53,2667.71,7.0,3.0,18.0,2.0,"Debt Consolidation Loan, and Payday Loan",26.0,10.0,10.95,5.0,,807.65,26.8,27 Years and 4 Months,Yes,40.29,88.09824698156828,,388.38,2024-05-01
CUS_0x1f46,23079.29,1755.27,3.0,5.0,8.0,3.0,"Payday Loan, Student Loan, and Not Specified",7.0,15.0,-0.33999999999999986,6.0,Good,850.79,34.44,26 Years and 9 Months,No,45.55,62.24642414187239,High_spent_Small_value_payments,327.73,2024-05-01
CUS_0x1f64,14417.71,1425.48,7.0,8.0,34.0,7.0,"Credit-Builder Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",59.0,24.0,28.56,12.0,,3077.57,22.96,8 Years and 10 Months,Yes,58.38,59.26170852032422,High_spent_Small_value_payments,284.91,2024-05-01
CUS_0x1f70,90074.64,7233.22,0.0,7.0,9.0,3.0,"Mortgage Loan, Student Loan, and Student Loan",1.0,11.0,11.12,7.0,Good,1454.14,32.79,20 Years and 2 Months,No,132.11,220.080283414916,High_spent_Medium_value_payments,621.13,2024-05-01
CUS_0x1fbe,29482.06,2395.84,8.0,3.0,9.0,2.0,"Payday Loan, and Home Equity Loan",9.0,22.0,14.09,10.0,Standard,668.5,30.41,22 Years and 6 Months,Yes,28.82,41.47686282633559,High_spent_Medium_value_payments,419.29,2024-05-01
CUS_0x1fd1,33494.36,2677.2,9.0,9.0,28.0,8.0,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, Student Loan, Not Specified, Home Equity Loan, Student Loan, and Payday Loan",52.0,28.0,8.78,9.0,Bad,3304.83,39.16,9 Years and 6 Months,Yes,197.26,66.18393827658439,High_spent_Medium_value_payments,254.28,2024-05-01
CUS_0x2004,73420.92,6333.41,4.0,5.0,8.0,2.0,"Personal Loan, and Not Specified",4.0,,10.35,2.0,,278.08,33.26,31 Years and 0 Months,No,67.04,254.96219125731014,High_spent_Small_value_payments,571.33,2024-05-01
CUS_0x2009,85272.06,7276.0,1.0,3.0,5.0,,Auto Loan,12.0,10.0,4.93,4.0,Good,919.31,40.13,28 Years and 11 Months,No,36.57,313.3090919034138,Low_spent_Medium_value_payments,657.72,2024-05-01
CUS_0x2040,10287.56,788.3,5.0,5.0,21.0,4.0,"Home Equity Loan, Student Loan, Auto Loan, and Not Specified",15.0,23.0,10.66,4.0,,2698.94,36.61,9 Years and 10 Months,Yes,32.83,71.00567120617356,Low_spent_Small_value_payments,264.99,2024-05-01
CUS_0x20a1,82339.36,6944.61,7.0,3.0,19.0,4.0,"Personal Loan, Mortgage Loan, Mortgage Loan, and Not Specified",9.0,19.0,18.2,7.0,Standard,1136.96,31.31,28 Years and 9 Months,Yes,180.84,131.03123556935842,High_spent_Medium_value_payments,632.59,2024-05-01
CUS_0x218e,14428.91,1029.41,6.0,8.0,28.0,5.0,"Not Specified, Mortgage Loan, Auto Loan, Not Specified, and Credit-Builder Loan",54.0,25.0,8.5,12.0,Bad,1726.92,32.08,17 Years and 4 Months,Yes,39.76,45.763056778258274,Low_spent_Small_value_payments,307.42,2024-05-01
CUS_0x21c8,71554.68,5758.89,3.0,6.0,12.0,2.0,"Payday Loan, and Payday Loan",11.0,13.0,16.49,1.0,Standard,90.14,24.61,31 Years and 4 Months,Yes,103.4,534.5403538867807,Low_spent_Medium_value_payments,217.95,2024-05-01
CUS_0x2205,67917.44,5611.79,8.0,7.0,28.0,6.0,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Personal Loan, Student Loan, and Personal Loan",58.0,13.0,14.74,16.0,Standard,2216.36,27.74,12 Years and 4 Months,Yes,170.42,90.4356524414108,High_spent_Medium_value_payments,550.32,2024-05-01
CUS_0x22b7,24446.05,1686.42,4.0,7.0,20.0,1.0,Not Specified,22.0,10.0,4.6400000000000015,9.0,Standard,760.95,27.33,19 Years and 6 Months,Yes,142.24,26.00878826128325,High_spent_Large_value_payments,379.81,2024-05-01
CUS_0x22e5,95267.49,7974.96,6.0,5.0,13.0,2.0,"Student Loan, and Payday Loan",17.0,13.0,4.98,5.0,Standard,586.28,33.65,24 Years and 9 Months,No,113.32,93.14698123175732,High_spent_Large_value_payments,831.03,2024-05-01
CUS_0x2306,73455.03,6367.25,8.0,4.0,7.0,2.0,"Credit-Builder Loan, and Not Specified",10.0,8.0,8.83,7.0,,833.37,31.95,30 Years and 0 Months,NM,86.49,317.38442122447105,Low_spent_Medium_value_payments,512.85,2024-05-01
CUS_0x230a,28587.29,2621.27,4.0,1.0,7.0,0.0,,,2.0,1.22,1.0,Good,1496.38,28.11,24 Years and 9 Months,No,0.0,123.20256314871656,Low_spent_Large_value_payments,408.92,2024-05-01
CUS_0x23e5,31563.9,2808.33,10.0,10.0,19.0,5.0,"Student Loan, Student Loan, Not Specified, Mortgage Loan, and Home Equity Loan",24.0,22.0,8.44,8.0,,2241.78,40.13,13 Years and 10 Months,Yes,99.52,69.08564156316595,High_spent_Medium_value_payments,362.22,2024-05-01
CUS_0x240e,27476.99,2301.75,7.0,4.0,20.0,4.0,"Not Specified, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",15.0,13.0,12.8,7.0,,566.21,27.83,22 Years and 9 Months,Yes,73.48,42.95200444882333,High_spent_Medium_value_payments,363.74,2024-05-01
CUS_0x2452,65806.24,5626.85,4.0,7.0,20.0,7.0,"Mortgage Loan, Not Specified, Payday Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",10.0,18.0,12.26,11.0,Standard,2301.51,35.6,11 Years and 9 Months,Yes,229.42,477.5910083805902,Low_spent_Medium_value_payments,135.67,2024-05-01
CUS_0x246a,8283.98,764.33,8.0,4.0,17.0,5.0,"Student Loan, Mortgage Loan, Auto Loan, Auto Loan, and Auto Loan",26.0,9.0,15.47,6.0,Standard,1225.06,40.41,12 Years and 8 Months,Yes,27.72,63.19736279255647,Low_spent_Small_value_payments,275.52,2024-05-01
CUS_0x2472,78113.56,6486.46,0.0,4.0,,2.0,"Payday Loan, and Home Equity Loan",8.0,10.0,10.28,7.0,Good,978.3,42.66,24 Years and 11 Months,No,103.4,122.83942913291372,High_spent_Medium_value_payments,672.41,2024-05-01
CUS_0x2477,45404.4,3821.7,9.0,8.0,22.0,7.0,"Personal Loan, Payday Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, and Auto Loan",55.0,20.0,17.83,11.0,Standard,2313.6,28.74,15 Years and 10 Months,Yes,195.24,211.33397503327262,Low_spent_Small_value_payments,265.6,2024-05-01
CUS_0x24f6,65017.26,5248.11,5.0,7.0,12.0,4.0,"Payday Loan, Mortgage Loan, Payday Loan, and Debt Consolidation Loan",7.0,8.0,7.1,5.0,Standard,978.14,37.44,31 Years and 5 Months,No,168.39,163.6516651443168,,442.77,2024-05-01
CUS_0x258c,24018.71,1799.56,4.0,4.0,5.0,3.0,"Home Equity Loan, Student Loan, and Auto Loan",22.0,17.0,5.07,3.0,,1440.63,23.51,27 Years and 2 Months,No,43.67,63.82009864562906,High_spent_Medium_value_payments,322.47,2024-05-01
CUS_0x25f6,20417.48,1646.28,9.0,5.0,34.0,8.0,"Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",46.0,21.0,24.53,8.0,Bad,2852.17,27.04,12 Years and 6 Months,Yes,125.23,21.667597929397374,High_spent_Large_value_payments,290.93,2024-05-01
CUS_0x25f8,15686.54,1291.21,3.0,5.0,8.0,4.0,"Auto Loan, Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",5.0,11.0,16.119999999999994,9.0,Standard,1657.45,28.6,14 Years and 6 Months,Yes,28.17,124.55819347162327,Low_spent_Small_value_payments,266.39,2024-05-01
CUS_0x260b,81066.76,7043.56,8.0,8.0,24.0,2.0,"Not Specified, and Home Equity Loan",51.0,15.0,12.53,11.0,,2345.24,25.83,8 Years and 2 Months,Yes,108.45,193.1447697858849,Low_spent_Medium_value_payments,682.76,2024-05-01
CUS_0x26f2,9221.75,758.48,9.0,8.0,34.0,7.0,"Payday Loan, Auto Loan, Personal Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, and Payday Loan",57.0,17.0,2.26,12.0,,2546.6,38.72,7 Years and 9 Months,Yes,51.11,40.39243009534373,,264.35,2024-05-01
CUS_0x26f5,41547.99,3192.33,0.0,7.0,8.0,,"Debt Consolidation Loan, Auto Loan, and Auto Loan",24.0,8.0,11.38,2.0,,1156.82,35.29,24 Years and 4 Months,No,78.8,50.40258834975352,High_spent_Medium_value_payments,440.03,2024-05-01
CUS_0x2703,18661.91,1305.16,6.0,6.0,27.0,8.0,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",15.0,26.0,15.81,14.0,Bad,4736.08,25.79,11 Years and 0 Months,Yes,65.32,__10000__,Low_spent_Small_value_payments,268.54,2024-05-01
CUS_0x2811,19328.71,1480.73,3.0,5.0,2.0,2.0,"Student Loan, and Credit-Builder Loan",7.0,4.0,7.27,3.0,Good,160.03,30.87,17 Years and 3 Months,No,25.87,57.89038239962823,High_spent_Medium_value_payments,314.31,2024-05-01
CUS_0x289b,17153.69,1206.47,6.0,8.0,22.0,3.0,"Credit-Builder Loan, Home Equity Loan, and Payday Loan",58.0,24.0,11.78,14.0,Bad,1757.24,24.31,19 Years and 6 Months,Yes,58051.0,__10000__,Low_spent_Small_value_payments,247.44,2024-05-01
CUS_0x28a6,35207.73,3081.98,4.0,7.0,5.0,2.0,"Auto Loan, and Debt Consolidation Loan",11.0,8.0,11.85,2.0,Good,871.67,27.46,25 Years and 0 Months,No,38.98,294.22153076115717,Low_spent_Small_value_payments,264.99,2024-05-01
CUS_0x290b,18508.39,1461.83,7.0,7.0,33.0,2.0,"Home Equity Loan, and Student Loan",35.0,20.0,8.48,8.0,Bad,2123.47,31.35,19 Years and 3 Months,Yes,133.61,108.0814215038554,,318.27,2024-05-01
CUS_0x2916,99100.29,8025.36,3.0,3.0,8.0,1.0,Student Loan,29.0,10.0,8.19,5.0,Standard,696.74,34.29,32 Years and 11 Months,Yes,50.08,136.1654730187453,High_spent_Large_value_payments,856.29,2024-05-01
CUS_0x291b,24613.73,2269.14,8.0,3.0,11.0,,"Mortgage Loan, Student Loan, and Mortgage Loan",18.0,6.0,8.18,4.0,Good,637.25,25.41,25 Years and 6 Months,No,56.5,234.5078225896506,,225.91,2024-05-01
CUS_0x2984,20855.32,2015.94,5.0,7.0,20.0,0.0,,24.0,14.0,19.38,5.0,,57.51,40.63,28 Years and 5 Months,Yes,0.0,52.64286467396762,High_spent_Small_value_payments,408.95,2024-05-01
CUS_0x29e7,10203.99,1119.33,6.0,10.0,30.0,3.0,"Credit-Builder Loan, Home Equity Loan, and Student Loan",15.0,8.0,8.53,12.0,Standard,1710.59,29.96,5 Years and 8 Months,Yes,16.58,__10000__,Low_spent_Large_value_payments,306.13,2024-05-01
CUS_0x29fd,7709.62,625.47,7.0,9.0,31.0,6.0,"Personal Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",28.0,18.0,12.01,14.0,,2518.98,37.2,8 Years and 9 Months,Yes,55488.0,0.0,High_spent_Large_value_payments,272.68,2024-05-01
CUS_0x29ff,33254.2,3062.18,4.0,7.0,3.0,0.0,,29.0,3.0,6.94,2.0,Good,67.51,31.98,17 Years and 9 Months,No,0.0,89.70796634778183,Low_spent_Large_value_payments,486.51,2024-05-01
CUS_0x2a57,9592.42,440.04,3.0,4.0,9.0,3.0,"Not Specified, Home Equity Loan, and Payday Loan",27.0,19.0,_,4.0,Good,754.55,38.09,24 Years and 8 Months,No,74.7,11.218797305950387,High_spent_Small_value_payments,286.64,2024-05-01
CUS_0x2be1,17623.09,1227.59,10.0,5.0,16.0,7.0,"Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Mortgage Loan, Payday Loan, and Not Specified",46.0,19.0,12.7,11.0,Bad,2847.24,31.36,6 Years and 2 Months,Yes,68.14,95.4350821005525,Low_spent_Small_value_payments,249.19,2024-05-01
CUS_0x2c10,51715.68,4529.64,8.0,8.0,15.0,7.0,"Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Student Loan, Auto Loan, and Personal Loan",22.0,24.0,28.99,11.0,Bad,3812.9,37.7,8 Years and 6 Months,Yes,44387.0,184.19648971064805,High_spent_Medium_value_payments,350.25,2024-05-01
CUS_0x2c75,168682.56,14118.88,4.0,3.0,3.0,4.0,"Mortgage Loan, Mortgage Loan, Auto Loan, and Auto Loan",16.0,9.0,11.64,4.0,,463.57,29.18,29 Years and 4 Months,No,305.75,290.0053471906392,High_spent_Large_value_payments,1056.13,2024-05-01
CUS_0x2d1a,93451.41,7802.62,3.0,7.0,15.0,2.0,"Home Equity Loan, and Student Loan",20.0,18.0,7.98,0.0,Standard,1048.87,29.28,26 Years and 4 Months,No,121.48,202.56044257569755,High_spent_Large_value_payments,696.22,2024-05-01
CUS_0x2e01,62253.54,5223.8,4.0,5.0,10.0,4.0,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Home Equity Loan",10.0,8.0,12.55,0.0,,355.34,31.14,30 Years and 5 Months,No,181.08,__10000__,High_spent_Small_value_payments,467.83,2024-05-01
CUS_0x2e4c,37679.14,3267.93,10.0,6.0,17.0,5.0,"Mortgage Loan, Mortgage Loan, Payday Loan, Auto Loan, and Payday Loan",34.0,18.0,22.42,7.0,Bad,4857.87,37.19,10 Years and 9 Months,Yes,95.41,69.38248207150116,High_spent_Small_value_payments,422.0,2024-05-01
CUS_0x2e65,40167.84,3532.32,7.0,5.0,5.0,1.0,Debt Consolidation Loan,8.0,17.0,11.59,4.0,Standard,277.38,34.61,17 Years and 4 Months,Yes,19.03,62.605928128958205,High_spent_Large_value_payments,511.6,2024-05-01
CUS_0x2e8a,23012.43,1781.7,7.0,6.0,10.0,1.0,Mortgage Loan,12.0,14.0,0.81,2.0,Standard,351.41,29.46,15 Years and 8 Months,No,13.82,154.2659863317599,Low_spent_Large_value_payments,280.09,2024-05-01
CUS_0x2e9e,29745.08,2434.76,1.0,4.0,3.0,0.0,,13.0,11.0,7.69,2.0,Good,438.28,41.25,27 Years and 9 Months,No,0.0,85.56365569863401,Low_spent_Large_value_payments,427.91,2024-05-01
CUS_0x2ebb,85710.48,7438.54,6.0,4.0,5.0,3.0,"Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",12.0,20.0,5.08,5.0,Good,434.31,40.56,17 Years and 4 Months,No,174.32,201.33475535660847,High_spent_Small_value_payments,628.2,2024-05-01
CUS_0x2f78,90409.32,7758.11,7.0,5.0,9.0,4.0,"Payday Loan, Mortgage Loan, Payday Loan, and Not Specified",30.0,13.0,2.17,5.0,Standard,352.83,30.17,22 Years and 10 Months,Yes,167.03,639.5224950680757,Low_spent_Large_value_payments,239.26,2024-05-01
CUS_0x302f,88714.41,7504.87,4.0,4.0,12.0,,Mortgage Loan,,3.0,9.12,3.0,Good,643.75,22.84,16 Years and 0 Months,No,47.82,516.3277912132891,High_spent_Small_value_payments,446.34,2024-05-01
CUS_0x315f,41794.32,3347.86,0.0,5.0,7.0,3.0,"Home Equity Loan, Payday Loan, and Payday Loan",1.0,12.0,3.78,4.0,Good,302.02,27.86,26 Years and 4 Months,No,89.82,371.9643803034298,Low_spent_Small_value_payments,163.01,2024-05-01
CUS_0x31e0,131908.24,11162.35,4.0,4.0,20.0,0.0,,22.0,12.0,6.72,4.0,Standard,344.86,45.22,21 Years and 5 Months,NM,0.0,215.87156099882398,High_spent_Large_value_payments,1140.36,2024-05-01
CUS_0x3229,9830.78,977.23,10.0,5.0,31.0,9.0,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Student Loan, Mortgage Loan, Home Equity Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",22.0,19.0,4.2,9.0,Bad,3670.07,32.87,1 Years and 8 Months,Yes,55.7,83.58353205656898,Low_spent_Medium_value_payments,225.44,2024-05-01
CUS_0x32a9,37679.19,3348.93,1.0,2.0,12.0,1.0,Not Specified,5.0,10.0,1.5099999999999998,1.0,,771.0,39.96,22 Years and 3 Months,NM,18.55,41.675358381698494,High_spent_Large_value_payments,514.67,2024-05-01
CUS_0x32ce,62050.89,5386.91,8.0,7.0,22.0,7.0,"Personal Loan, Credit-Builder Loan, Student Loan, Student Loan, Credit-Builder Loan, Student Loan, and Home Equity Loan",18.0,23.0,9.95,13.0,Bad,4293.32,25.8,6 Years and 0 Months,NM,286.96,119.08402219065613,High_spent_Medium_value_payments,382.65,2024-05-01
CUS_0x331a,17767.41,1407.62,6.0,10.0,28.0,5.0,"Not Specified, Not Specified, Credit-Builder Loan, Student Loan, and Student Loan",36.0,21.0,8.73,9.0,,2595.94,39.87,10 Years and 5 Months,Yes,65.49,66.86909317161626,Low_spent_Small_value_payments,298.4,2024-05-01
