Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1a2a,72002.56,6096.21,8.0,7.0,13.0,2.0,"Mortgage Loan, and Credit-Builder Loan",8.0,18.0,13.53,7.0,Standard,1021.82,39.14,19 Years and 5 Months,Yes,92.23,70.74701327258555,,686.64,2023-06-01
CUS_0x1a2f,152340.56,12568.05,5.0,4.0,8.0,4.0,"Credit-Builder Loan, Student Loan, Student Loan, and Credit-Builder Loan",12.0,12.0,7.66,6.0,,329.18,37.68,26 Years and 10 Months,NM,422.79,275.5957914893293,High_spent_Large_value_payments,798.41,2023-06-01
CUS_0x1a4a,12162.06,805.5,5.0,7.0,13.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",22.0,11.0,10.84,4.0,Standard,1179.95,37.27,30 Years and 10 Months,Yes,27.81,10.358741062457119,High_spent_Large_value_payments,282.38,2023-06-01
CUS_0x1aa4,100192.32,8171.36,8.0,4.0,5.0,4.0,"Home Equity Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",12.0,9.0,7.98,3.0,Standard,1221.55,39.13,25 Years and 5 Months,Yes,167.47,122.49015409168736,High_spent_Large_value_payments,767.17,2023-06-01
CUS_0x1aee,100465.14,8279.09,4.0,3.0,11.0,0.0,,2.0,13.0,7.16,2.0,Good,990.2,31.27,32 Years and 10 Months,No,0.0,409.242246085755,Low_spent_Medium_value_payments,698.67,2023-06-01
CUS_0x1bbb,13164.26,1034.02,6.0,4.0,8.0,7.0,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, Personal Loan, Home Equity Loan, and Home Equity Loan",27.0,15.0,15.24,6.0,Standard,697.28,26.58,12 Years and 0 Months,Yes,64.62,69.66533284780692,Low_spent_Small_value_payments,259.12,2023-06-01
CUS_0x1c1a,34144.14,3029.34,4.0,3.0,15.0,7.0,"Not Specified, Personal Loan, Home Equity Loan, Personal Loan, Home Equity Loan, Not Specified, and Home Equity Loan",27.0,11.0,16.5,12.0,,203.04,32.0,5 Years and 8 Months,Yes,134.81,57.8976173010735,High_spent_Small_value_payments,370.22,2023-06-01
CUS_0x1c99,33278.28,2622.19,7.0,3.0,11.0,4.0,"Auto Loan, Auto Loan, Debt Consolidation Loan, and Student Loan",10.0,9.0,16.93,6.0,,426.61,28.16,6 Years and 10 Months,Yes,75.95,282.1170573860072,Low_spent_Small_value_payments,194.15,2023-06-01
CUS_0x1ca9,128585.52,10674.46,4.0,4.0,7.0,1.0,Student Loan,22.0,11.0,7.32,6.0,Good,1000.37,35.32,22 Years and 0 Months,No,73.49,257.8548933707819,High_spent_Large_value_payments,976.11,2023-06-01
CUS_0x1cdb,35547.71,2853.31,7.0,5.0,5.0,,,1.0,15.0,2.58,4.0,Standard,943.86,25.86,31 Years and 3 Months,Yes,0.0,181.33090096186916,High_spent_Small_value_payments,364.0,2023-06-01
CUS_0x1d6f,17438.8,1237.23,8.0,11.0,16.0,5.0,"Not Specified, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",21.0,18.0,20.68,9.0,Bad,2635.91,30.59,9 Years and 9 Months,Yes,44.24,150.64119863743872,Low_spent_Small_value_payments,218.85,2023-06-01
CUS_0x1db0,17592.34,1461.03,7.0,3.0,17.0,5.0,"Payday Loan, Not Specified, Auto Loan, Personal Loan, and Credit-Builder Loan",25.0,14.0,16.130000000000006,5.0,,2138.95,34.62,11 Years and 4 Months,Yes,59.33,187.23156984604202,Low_spent_Small_value_payments,189.54,2023-06-01
CUS_0x1dc2,9925.3,761.11,9.0,7.0,32.0,7.0,"Payday Loan, Not Specified, Payday Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",16.0,15.0,0.7000000000000002,11.0,Bad,3083.14,34.45,14 Years and 3 Months,Yes,41.64,30.05528748770679,Low_spent_Small_value_payments,294.42,2023-06-01
CUS_0x1de3,16234.66,1084.89,10.0,5.0,21.0,7.0,"Personal Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Mortgage Loan",22.0,18.0,3.0600000000000005,15.0,Bad,2466.78,27.99,9 Years and 8 Months,Yes,77.07,108.8496996163028,Low_spent_Small_value_payments,212.57,2023-06-01
CUS_0x1e52,67059.18,5398.26,8.0,6.0,18.0,4.0,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",19.0,18.0,11.57,8.0,Standard,255.76,31.99,6 Years and 3 Months,Yes,167.12,321.86893042796225,Low_spent_Large_value_payments,174.71,2023-06-01
CUS_0x1e70,14841.35,1437.78,6.0,5.0,17.0,7.0,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",60.0,14.0,28.64,6.0,Bad,3865.15,37.15,8 Years and 0 Months,NM,71.54,96.59041285280131,,245.64,2023-06-01
CUS_0x1e91,70793.38,6103.45,5.0,3.0,8.0,1.0,Credit-Builder Loan,22.0,18.0,9.68,7.0,,138.21,26.71,21 Years and 3 Months,No,51.13,415.2197852461593,Low_spent_Medium_value_payments,424.0,2023-06-01
CUS_0x1e95,103943.0,8812.92,5.0,6.0,11.0,2.0,"Auto Loan, and Payday Loan",9.0,18.0,8.21,5.0,Standard,1363.4,28.45,30 Years and 0 Months,Yes,114.0,435.05952783273864,Low_spent_Large_value_payments,602.23,2023-06-01
CUS_0x1ec4,22853.37,1708.45,6.0,3.0,12.0,,Not Specified,29.0,20.0,6.68,2.0,Standard,423.83,28.18,20 Years and 0 Months,Yes,12.32,28.027127957882985,High_spent_Medium_value_payments,380.5,2023-06-01
CUS_0x1f96,113383.14,9321.59,1.0,4.0,6.0,4.0,"Student Loan, Auto Loan, Payday Loan, and Student Loan",4.0,1.0,3.4,0.0,Good,82.71,26.18,17 Years and 10 Months,No,376.56,830.02980875269,Low_spent_Large_value_payments,608.12,2023-06-01
CUS_0x2224,79178.76,6302.23,5.0,,20.0,,"Student Loan, and Personal Loan",8.0,9.0,15.01,5.0,,949.13,28.43,22 Years and 6 Months,NM,78.83,372.9002672781159,,438.49,2023-06-01
CUS_0x224f,34176.53,2584.04,6.0,4.0,8.0,1.0,Mortgage Loan,18.0,10.0,4.95,4.0,,952.29,40.3,24 Years and 7 Months,No,15.14,85.139047294366,High_spent_Medium_value_payments,408.12,2023-06-01
CUS_0x225e,22077.27,1910.77,3.0,7.0,8.0,2.0,"Payday Loan, and Payday Loan",6.0,10.0,17.84,8.0,Standard,918.22,30.2,10 Years and 4 Months,Yes,30.08,130.78840762284904,Low_spent_Large_value_payments,300.21,2023-06-01
CUS_0x22f4,20501.07,1731.42,7.0,3.0,19.0,3.0,"Mortgage Loan, Home Equity Loan, and Home Equity Loan",17.0,10.0,18.24,7.0,Standard,2012.25,31.88,7 Years and 8 Months,Yes,41.57,227.039688778868,Low_spent_Small_value_payments,194.53,2023-06-01
CUS_0x2301,27597.71,2135.81,6.0,4.0,13.0,1.0,Payday Loan,14.0,12.0,1.08,6.0,,1353.48,31.02,18 Years and 4 Months,No,18.34,214.9687552251459,Low_spent_Small_value_payments,270.27,2023-06-01
CUS_0x2312,44708.14,3653.68,3.0,,11.0,0.0,,0.0,1.0,11.55,4.0,Good,352.44,30.43,21 Years and 0 Months,NM,0.0,120.80270673415188,High_spent_Medium_value_payments,494.57,2023-06-01
CUS_0x23a6,14224.66,1395.39,8.0,6.0,13.0,1.0,Home Equity Loan,24.0,10.0,8.1,5.0,Standard,1343.01,36.94,33 Years and 3 Months,No,7.64,59.122686478866406,Low_spent_Small_value_payments,362.77,2023-06-01
CUS_0x23b0,73905.76,6241.81,2.0,4.0,10.0,0.0,,8.0,6.0,7.01,4.0,Good,1344.31,28.83,27 Years and 2 Months,No,0.0,132.3825212411051,High_spent_Large_value_payments,731.8,2023-06-01
CUS_0x242b,41754.92,3679.58,6.0,9.0,23.0,5.0,"Personal Loan, Debt Consolidation Loan, Not Specified, Not Specified, and Debt Consolidation Loan",44.0,15.0,2.460000000000001,7.0,Bad,1479.37,38.6,12 Years and 10 Months,Yes,131.2,112.7604032819672,High_spent_Medium_value_payments,374.0,2023-06-01
CUS_0x245d,22147.1,1938.59,0.0,4.0,4.0,1.0,Student Loan,4.0,3.0,_,7.0,Good,947.58,37.06,20 Years and 6 Months,No,9.83,125.0398159051766,Low_spent_Large_value_payments,328.99,2023-06-01
CUS_0x2479,8083.34,661.19,4.0,8.0,32.0,4.0,"Payday Loan, Auto Loan, Debt Consolidation Loan, and Mortgage Loan",6.0,14.0,14.15,8.0,Standard,1827.5,27.64,19 Years and 4 Months,Yes,11023.0,92.75960239212314,Low_spent_Small_value_payments,253.6,2023-06-01
CUS_0x250b,91018.76,7746.9,4.0,7.0,11.0,2.0,"Personal Loan, and Credit-Builder Loan",16.0,15.0,_,4.0,Good,666.9,39.28,23 Years and 10 Months,No,118.69,228.08264903821708,High_spent_Medium_value_payments,677.91,2023-06-01
CUS_0x25a4,63761.19,5143.43,4.0,3.0,1.0,2.0,"Credit-Builder Loan, and Home Equity Loan",12.0,19.0,10.29,3.0,,1448.2,35.76,22 Years and 11 Months,NM,100.9,123.8244767257948,High_spent_Small_value_payments,549.62,2023-06-01
CUS_0x25a5,28941.24,2474.77,3.0,5.0,11.0,4.0,"Credit-Builder Loan, Not Specified, Student Loan, and Mortgage Loan",8.0,9.0,8.59,6.0,Good,562.01,25.77,19 Years and 11 Months,No,74.82,77.91897950722617,High_spent_Medium_value_payments,344.74,2023-06-01
CUS_0x25ae,21803.32,1765.94,5.0,4.0,5.0,0.0,,6.0,4.0,2.37,2.0,Good,1315.1,30.89,22 Years and 2 Months,No,0.0,200.17354758934619,Low_spent_Small_value_payments,266.42,2023-06-01
CUS_0x2611,17919.0,1464.25,1.0,5.0,8.0,0.0,,5.0,2.0,2.4399999999999995,4.0,Good,69.03,30.11,19 Years and 10 Months,No,0.0,197.55398805003185,,238.87,2023-06-01
CUS_0x2617,179072.36,15136.7,2.0,2.0,5.0,4.0,"Mortgage Loan, Auto Loan, Personal Loan, and Home Equity Loan",7.0,14.0,8.82,3.0,Good,269.2,26.97,17 Years and 2 Months,No,457.59,1977.326102249349,Low_spent_Small_value_payments,329.49,2023-06-01
CUS_0x2618,11458.24,1185.85,4.0,7.0,13.0,3.0,"Payday Loan, Mortgage Loan, and Personal Loan",21.0,14.0,3.01,8.0,,1227.03,34.58,33 Years and 3 Months,No,20.89,25.405793318931146,High_spent_Small_value_payments,332.28,2023-06-01
CUS_0x26d7,21623.46,1776.96,2.0,4.0,10.0,2.0,"Student Loan, and Payday Loan",8.0,10.0,6.65,5.0,Good,569.26,37.07,16 Years and 0 Months,No,34.34,66.12125794974452,Low_spent_Medium_value_payments,357.24,2023-06-01
CUS_0x26ea,28550.84,2654.24,7.0,3.0,12.0,2.0,"Mortgage Loan, and Home Equity Loan",18.0,21.0,1.86,2.0,Standard,57.85,39.12,26 Years and 3 Months,Yes,44.42,173.5027151622321,High_spent_Small_value_payments,307.5,2023-06-01
CUS_0x275c,14535.49,998.29,7.0,10.0,22.0,8.0,"Debt Consolidation Loan, Student Loan, Home Equity Loan, Student Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",57.0,18.0,20.4,13.0,,3607.6,24.15,4 Years and 3 Months,Yes,53.04,41.77173881264872,Low_spent_Small_value_payments,295.02,2023-06-01
CUS_0x2794,7542.5,818.54,8.0,5.0,20.0,6.0,"Not Specified, Personal Loan, Auto Loan, Auto Loan, Debt Consolidation Loan, and Payday Loan",7.0,18.0,15.57,8.0,Standard,1916.7,33.9,14 Years and 2 Months,Yes,23.0,43.12893913798397,Low_spent_Medium_value_payments,295.73,2023-06-01
CUS_0x27a4,42731.9,3459.99,7.0,5.0,7.0,0.0,,22.0,9.0,7.85,0.0,,96.85,36.95,30 Years and 0 Months,No,0.0,136.5110654148857,Low_spent_Medium_value_payments,489.49,2023-06-01
CUS_0x2822,68763.14,5520.26,5.0,2.0,1.0,2.0,"Home Equity Loan, and Home Equity Loan",0.0,6.0,6.7200000000000015,5.0,,1304.38,38.55,24 Years and 0 Months,No,72.95,225.72796268842745,High_spent_Medium_value_payments,503.35,2023-06-01
CUS_0x298e,62636.07,5099.67,5.0,6.0,19.0,3.0,"Payday Loan, Credit-Builder Loan, and Mortgage Loan",28.0,18.0,17.52,3.0,,1050.84,31.0,28 Years and 5 Months,NM,98.03,64.25648807158933,High_spent_Large_value_payments,587.68,2023-06-01
CUS_0x2997,64514.31,5353.19,7.0,6.0,14.0,3.0,"Student Loan, Payday Loan, and Debt Consolidation Loan",32.0,8.0,12.88,12.0,Standard,374.51,37.21,18 Years and 5 Months,Yes,98.0,90.86337817913723,High_spent_Medium_value_payments,596.45,2023-06-01
CUS_0x2a60,19042.82,1635.9,6.0,5.0,18.0,1.0,Not Specified,12.0,15.0,3.12,1.0,Standard,659.68,29.42,24 Years and 4 Months,No,10.91,68.62950011663314,Low_spent_Small_value_payments,374.05,2023-06-01
CUS_0x2ab3,35891.33,2936.17,5.0,4.0,9.0,3.0,"Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",30.0,13.0,_,5.0,Standard,638.27,34.56,8 Years and 5 Months,Yes,240.39,264.55400518597753,Low_spent_Medium_value_payments,268.62,2023-06-01
CUS_0x2b6e,19633.99,1720.17,7.0,,32.0,4.0,"Auto Loan, Personal Loan, Home Equity Loan, and Credit-Builder Loan",47.0,19.0,7.41,10.0,Bad,1457.54,34.16,11 Years and 9 Months,Yes,62.67,114.20559935703909,Low_spent_Medium_value_payments,275.14,2023-06-01
CUS_0x2b76,25580.34,1886.7,5.0,3.0,7.0,2.0,"Payday Loan, and Auto Loan",22.0,10.0,15.39,6.0,,17.6,38.65,19 Years and 11 Months,Yes,31.82,52.8396592517348,Low_spent_Large_value_payments,374.01,2023-06-01
CUS_0x2bec,34565.73,2976.48,1.0,1.0,3.0,2.0,"Payday Loan, and Payday Loan",17.0,5.0,9.67,7.0,Good,1429.23,28.78,28 Years and 6 Months,NM,33.14,70.59312281305158,High_spent_Large_value_payments,433.91,2023-06-01
CUS_0x2c13,15591.37,1349.28,5.0,7.0,26.0,2.0,"Not Specified, and Credit-Builder Loan",5.0,15.0,18.5,13.0,Standard,1314.77,22.74,6 Years and 9 Months,Yes,16.36,131.82826899507612,Low_spent_Small_value_payments,276.74,2023-06-01
CUS_0x2c22,23625.55,2147.8,3.0,3.0,19.0,1.0,Personal Loan,6.0,16.0,12.37,8.0,Standard,43.28,28.11,16 Years and 2 Months,NM,13.17,26.35360960534912,High_spent_Medium_value_payments,425.25,2023-06-01
CUS_0x2c32,7823.98,600.0,6.0,5.0,34.0,3.0,"Not Specified, Not Specified, and Home Equity Loan",56.0,25.0,8.53,11.0,Bad,2193.11,28.34,14 Years and 9 Months,Yes,11.43,32.45435390391741,Low_spent_Medium_value_payments,296.12,2023-06-01
CUS_0x2cdf,8312.5,893.71,6.0,4.0,12.0,4.0,"Credit-Builder Loan, Student Loan, Payday Loan, and Credit-Builder Loan",20.0,17.0,7.71,12.0,Standard,1803.31,23.68,13 Years and 2 Months,Yes,20.16,80.4044801025593,Low_spent_Small_value_payments,278.81,2023-06-01
CUS_0x2d3a,8933809.0,6299.5,1.0,3.0,10.0,1.0,Home Equity Loan,15.0,8.0,1.4,4.0,Good,64.38,36.27,28 Years and 0 Months,No,52.81,607.4845880589912,Low_spent_Medium_value_payments,249.66,2023-06-01
CUS_0x2e0f,111940.64,9348.39,3.0,7.0,5.0,1.0,Payday Loan,5.0,17.0,7.69,4.0,Standard,598.18,32.53,30 Years and 11 Months,No,90.87,198.03712818903537,High_spent_Medium_value_payments,895.93,2023-06-01
CUS_0x2e43,10651.65,615.64,7.0,6.0,9.0,4.0,"Debt Consolidation Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",10.0,20.0,16.95,5.0,Standard,1325.65,36.93,19 Years and 5 Months,Yes,25.23,43.03086106101049,Low_spent_Large_value_payments,263.3,2023-06-01
CUS_0x2f8c,30918.82,2780.57,0.0,5.0,12.0,0.0,,22.0,8.0,-0.3899999999999999,3.0,Good,1478.94,26.0,31 Years and 3 Months,No,0.0,81.86315782465769,High_spent_Small_value_payments,456.19,2023-06-01
CUS_0x2fb8,20134.87,1501.91,6.0,7.0,6.0,2.0,"Credit-Builder Loan, and Not Specified",23.0,13.0,12.8,10.0,Standard,126.83,31.57,31 Years and 5 Months,Yes,26.04,150.40720314487317,Low_spent_Medium_value_payments,253.75,2023-06-01
CUS_0x3102,40612.16,3599.35,3.0,4.0,9.0,0.0,,6.0,11.0,5.84,4.0,Good,314.79,40.17,26 Years and 0 Months,No,0.0,113.71553707543458,High_spent_Medium_value_payments,496.22,2023-06-01
CUS_0x3105,42804.4,3301.03,8.0,4.0,7.0,0.0,,18.0,14.0,10.27,4.0,Standard,1389.65,39.12,18 Years and 9 Months,NM,0.0,257.9520710370908,Low_spent_Large_value_payments,342.15,2023-06-01
CUS_0x3169,31287.48,2858.29,10.0,5.0,22.0,8.0,"Home Equity Loan, Student Loan, Personal Loan, Mortgage Loan, Mortgage Loan, Not Specified, Personal Loan, and Credit-Builder Loan",36.0,22.0,19.93,6.0,Bad,4712.1,23.85,7 Years and 6 Months,Yes,129.5,50.36966254834528,High_spent_Large_value_payments,345.96,2023-06-01
CUS_0x31eb,35991.91,2920.33,3.0,4.0,3.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",9.0,2.0,4.84,3.0,Good,792.73,30.09,17 Years and 0 Months,No,60.51,353.91852822262774,Low_spent_Small_value_payments,167.61,2023-06-01
CUS_0x32e4,84378.96,7142.58,6.0,4.0,8.0,2.0,"Not Specified, and Debt Consolidation Loan",3.0,3.0,10.95,1.0,Good,37.11,26.44,24 Years and 4 Months,No,122.68,81.56233454061369,High_spent_Medium_value_payments,760.02,2023-06-01
