Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x188f,14311.42,1472.62,2.0,7.0,9.0,0.0,,1.0,8.0,9.31,7.0,,541.18,32.39,25 Years and 11 Months,No,0.0,76.07201180359164,Low_spent_Small_value_payments,361.19,2023-10-01
CUS_0x18af,56604.96,4515.08,6.0,8.0,19.0,9.0,"Not Specified, Credit-Builder Loan, Mortgage Loan, Student Loan, Payday Loan, Not Specified, Payday Loan, Auto Loan, and Mortgage Loan",20.0,19.0,6.09,11.0,Bad,4870.27,34.17,2 Years and 11 Months,Yes,374.14,147.7006897543536,Low_spent_Medium_value_payments,209.66,2023-10-01
CUS_0x1912,157577.0,12912.42,5.0,1.0,6.0,1.0,Not Specified,8.0,5.0,10.46,4.0,Good,527.54,37.05,24 Years and 2 Months,No,73.22,324.9462319383943,High_spent_Large_value_payments,1133.08,2023-10-01
CUS_0x191f,14957.52,1387.46,,6.0,12.0,1.0,Student Loan,23.0,9.0,4.64,4.0,Standard,1015.61,25.3,30 Years and 2 Months,No,8.39,54.59381576424482,Low_spent_Large_value_payments,345.76,2023-10-01
CUS_0x193e,107864.34,8852.7,4.0,5.0,20.0,7.0,"Payday Loan, Not Specified, Mortgage Loan, Mortgage Loan, Personal Loan, Auto Loan, and Not Specified",9.0,9.0,18.32,9.0,,24.17,33.05,6 Years and 10 Months,Yes,380.03,165.94071286188142,High_spent_Medium_value_payments,589.3,2023-10-01
CUS_0x1979,87843.69,7280.31,1.0,4.0,2.0,3.0,"Personal Loan, Mortgage Loan, and Payday Loan",11.0,3.0,0.64,3.0,Good,1009.12,26.03,15 Years and 11 Months,No,66581.0,455.70790077580904,Low_spent_Small_value_payments,408.63,2023-10-01
CUS_0x19d4,22751.59,1759.97,7.0,5.0,12.0,4.0,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",13.0,14.0,6.75,3.0,,1429.63,26.18,20 Years and 10 Months,No,38.35,89.80981176684256,Low_spent_Medium_value_payments,327.84,2023-10-01
CUS_0x1aaf,42474.48,3101.08,8.0,5.0,29.0,2.0,"Not Specified, and Not Specified",19.0,19.0,10.66,7.0,Standard,2637.96,25.34,12 Years and 9 Months,NM,499.93,43.398544156566636,High_spent_Large_value_payments,507.79,2023-10-01
CUS_0x1abb,70217.08,5874.42,9.0,7.0,28.0,5.0,"Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Not Specified, and Mortgage Loan",40.0,15.0,20.82,11.0,Bad,3100.0,27.25,9 Years and 10 Months,Yes,168.96,138.93205472165036,High_spent_Medium_value_payments,529.55,2023-10-01
CUS_0x1b00,59939.52,4721.96,3.0,5.0,16.0,0.0,,7.0,21.0,12.23,4.0,Standard,1338.53,30.61,31 Years and 10 Months,Yes,0.0,77.72968898951035,High_spent_Medium_value_payments,644.47,2023-10-01
CUS_0x1b6d,16753.63,1564.14,6.0,9.0,23.0,9.0,"Credit-Builder Loan, Student Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Debt Consolidation Loan",37.0,25.0,2.86,7.0,,3536.44,31.83,12 Years and 11 Months,Yes,85.56,62.761925858355895,Low_spent_Small_value_payments,298.09,2023-10-01
CUS_0x1b99,18264.11,1621.01,5.0,5.0,15.0,7.0,"Payday Loan, Credit-Builder Loan, Not Specified, Not Specified, Auto Loan, Credit-Builder Loan, and Home Equity Loan",23.0,18.0,16.98,9.0,Standard,2622.13,38.13,12 Years and 10 Months,Yes,90.81,61.568439294185325,Low_spent_Large_value_payments,279.72,2023-10-01
CUS_0x1baf,111896.16,9571.68,8.0,7.0,17.0,0.0,,26.0,13.0,9.79,10.0,,978.3,36.87,18 Years and 8 Months,Yes,0.0,453.0444747164164,Low_spent_Medium_value_payments,784.12,2023-10-01
CUS_0x1be0,37443.13,3091.26,2.0,4.0,7.0,0.0,,18.0,1.0,7.33,2.0,,843.53,25.07,25 Years and 9 Months,NM,0.0,383.263700975454,Low_spent_Small_value_payments,215.86,2023-10-01
CUS_0x1c1c,107626.59,9095.88,3.0,5.0,11.0,3.0,"Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",28.0,14.0,11.1,8.0,Standard,914.63,28.9,18 Years and 11 Months,Yes,163.8,__10000__,High_spent_Large_value_payments,791.63,2023-10-01
CUS_0x1c7d,19704.16,1740.01,9.0,9.0,33.0,5.0,"Home Equity Loan, Mortgage Loan, Personal Loan, Mortgage Loan, and Student Loan",33.0,24.0,19.55,11.0,Bad,4866.57,33.53,5 Years and 10 Months,Yes,73.41,19.41423877890102,High_spent_Medium_value_payments,331.18,2023-10-01
CUS_0x1d1f,16774.54,1654.88,8.0,3.0,16.0,3.0,"Personal Loan, Mortgage Loan, and Payday Loan",6.0,10.0,17.38,10.0,Standard,156.87,30.82,17 Years and 2 Months,Yes,22.19,23.944267801889023,High_spent_Medium_value_payments,369.35,2023-10-01
CUS_0x1d9e,75994.22,6301.85,1.0,4.0,7.0,1.0,Student Loan,11.0,5.0,5.92,3.0,Good,111.75,26.02,27 Years and 9 Months,No,51.7,140.12295502007223,High_spent_Large_value_payments,678.36,2023-10-01
CUS_0x1e06,29605.9,2579.16,8.0,6.0,16.0,3.0,"Payday Loan, Home Equity Loan, and Payday Loan",21.0,8.0,_,8.0,Standard,786.55,34.81,31 Years and 2 Months,Yes,53.93,198.15060882627452,Low_spent_Small_value_payments,295.84,2023-10-01
CUS_0x1e0f,20660.16,1995.68,1.0,1.0,,2.0,"Mortgage Loan, and Credit-Builder Loan",1.0,9.0,6.59,4.0,,542.16,36.81,18 Years and 7 Months,No,33.88,224.7290764846028,Low_spent_Small_value_payments,230.96,2023-10-01
CUS_0x1f24,8938.07,678.84,6.0,9.0,34.0,7.0,"Student Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, and Not Specified",59.0,25.0,27.81,13.0,Bad,4343.23,34.29,2 Years and 10 Months,Yes,33.68,59.84075372890538,Low_spent_Small_value_payments,264.37,2023-10-01
CUS_0x1f66,67730.0,5697.17,4.0,5.0,8.0,0.0,,10.0,3.0,1.63,3.0,Good,626.34,32.91,27 Years and 11 Months,NM,0.0,198.98795911119822,High_spent_Medium_value_payments,620.73,2023-10-01
CUS_0x1ffc,33089.51,3019.46,4.0,3.0,10.0,1.0,Not Specified,19.0,10.0,9.32,4.0,Standard,557.02,28.03,27 Years and 9 Months,Yes,15.65,43.78067083933071,High_spent_Medium_value_payments,492.51,2023-10-01
CUS_0x20e4,34500.97,3046.08,5.0,1.0,3.0,4.0,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",3.0,11.0,4.4,3.0,Good,1334.54,32.74,20 Years and 9 Months,No,71.81,113.57795145618219,High_spent_Medium_value_payments,369.22,2023-10-01
CUS_0x215f,29764.37,2500.36,7.0,7.0,12.0,2.0,"Mortgage Loan, and Payday Loan",13.0,1820.0,11.35,0.0,Standard,1154.86,31.89,28 Years and 5 Months,Yes,33.15,247.89758259895402,Low_spent_Small_value_payments,258.99,2023-10-01
CUS_0x216a,45472.2,3693.35,6.0,10.0,23.0,4.0,"Not Specified, Mortgage Loan, Personal Loan, and Student Loan",46.0,16.0,4.44,11.0,,1322.15,32.29,10 Years and 3 Months,Yes,111.75,223.87162854714612,Low_spent_Medium_value_payments,313.72,2023-10-01
CUS_0x22b3,66174.84,5263.57,8.0,7.0,18.0,4.0,"Student Loan, Personal Loan, Not Specified, and Auto Loan",19.0,10.0,11.23,4.0,Standard,951.18,39.6,21 Years and 0 Months,No,150.91,112.62330686725063,,512.83,2023-10-01
CUS_0x22e3,41516.64,3368.72,8.0,8.0,17.0,5.0,"Home Equity Loan, Not Specified, Payday Loan, Auto Loan, and Personal Loan",54.0,17.0,10.35,11.0,Bad,1597.61,33.18,20 Years and 5 Months,Yes,142.32,182.05341722742344,Low_spent_Medium_value_payments,292.5,2023-10-01
CUS_0x2391,76154.56,6272.74,7.0,8.0,26.0,6.0,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, Payday Loan, and Personal Loan",44.0,23.0,5.03,9.0,Bad,2144.36,36.05,14 Years and 0 Months,Yes,481.6,145.20324513821348,High_spent_Large_value_payments,416.99,2023-10-01
CUS_0x23a8,47523.0,4123.25,6.0,9.0,,7.0,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",22.0,14.0,7.64,8.0,Standard,2101.96,27.61,8 Years and 0 Months,Yes,273.34,517.7383937154193,Low_spent_Small_value_payments,315.52,2023-10-01
CUS_0x23b5,9491.02,865.92,9.0,9.0,24.0,6.0,"Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",32.0,24.0,7.91,7.0,Bad,4836.24,32.15,3 Years and 10 Months,Yes,26.27,52.9907440115636,Low_spent_Small_value_payments,297.33,2023-10-01
CUS_0x24b9,49228.35,4210.36,9.0,7.0,15.0,7.0,"Personal Loan, Not Specified, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, and Not Specified",60.0,22.0,9.72,12.0,Bad,2639.26,27.86,14 Years and 3 Months,Yes,199.43,173.82552241323037,,307.78,2023-10-01
CUS_0x24d4,41797.94,3618.16,1.0,,3.0,3.0,"Not Specified, Payday Loan, and Payday Loan",4.0,2.0,5.36,9.0,Good,1253.67,25.49,30 Years and 9 Months,No,73.43,217.66158882825283,Low_spent_Small_value_payments,360.72,2023-10-01
CUS_0x24df,101275.8,8537.65,4.0,7.0,6.0,0.0,,23.0,8.0,16.71,10.0,Standard,616.95,24.46,32 Years and 8 Months,Yes,0.0,779.396125612653,Low_spent_Large_value_payments,344.37,2023-10-01
CUS_0x253c,49128.9,4231.07,8.0,3.0,29.0,6.0,"Not Specified, Payday Loan, Personal Loan, Home Equity Loan, Personal Loan, and Auto Loan",11.0,12.0,18.880000000000006,7.0,Standard,2574.1,37.84,14 Years and 5 Months,Yes,169.53,98.50778274220104,High_spent_Medium_value_payments,405.07,2023-10-01
CUS_0x2594,156687.16,13095.26,2.0,3.0,7.0,1.0,Payday Loan,0.0,5.0,-0.4800000000000004,7.0,,500.94,43.89,33 Years and 0 Months,No,80.58,607.5645606287875,Low_spent_Small_value_payments,911.39,2023-10-01
CUS_0x2595,14688.4,1056.03,7.0,6.0,8.0,3.0,"Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27.0,15.0,14.68,5.0,Standard,936.02,23.63,11 Years and 6 Months,Yes,24.35,49.287452642212436,High_spent_Small_value_payments,291.96,2023-10-01
CUS_0x2671,90794.28,7737.19,5.0,4.0,5.0,3.0,"Student Loan, Mortgage Loan, and Not Specified",23.0,17.0,10.34,9.0,,622.21,28.29,17 Years and 11 Months,Yes,166.92,53.61777036374675,High_spent_Large_value_payments,793.18,2023-10-01
CUS_0x26a1,36533.3,3307.44,4.0,5.0,18.0,1.0,Student Loan,6.0,15.0,17.14,12.0,,499.85,32.9,19 Years and 6 Months,Yes,22.02,236.69844425255212,Low_spent_Small_value_payments,362.03,2023-10-01
CUS_0x26e0,14528.81,1106.73,6.0,4.0,20.0,2.0,"Mortgage Loan, and Student Loan",3.0,16.0,10.84,12.0,Standard,67.59,24.6,9 Years and 4 Months,Yes,15.9,64.65408400508481,High_spent_Small_value_payments,290.12,2023-10-01
CUS_0x272c,12585.2,919.77,8.0,6.0,18.0,3.0,"Payday Loan, Debt Consolidation Loan, and Personal Loan",21.0,18.0,12.33,13.0,Standard,1259.3,35.12,14 Years and 3 Months,Yes,24.41,53.87624398270618,Low_spent_Medium_value_payments,309.33,2023-10-01
CUS_0x2734,14135.23,1415.94,9.0,5.0,21.0,7.0,"Auto Loan, Personal Loan, Student Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Mortgage Loan",39.0,25.0,29.49,7.0,Bad,4671.72,29.5,7 Years and 11 Months,Yes,68.24,61.6233719451873,Low_spent_Large_value_payments,281.73,2023-10-01
CUS_0x275e,105860.04,8996.67,5.0,5.0,13.0,2.0,"Payday Loan, and Student Loan",9.0,13.0,11.09,9.0,,224.7,37.05,17 Years and 6 Months,Yes,103.06,776.0683323402948,Low_spent_Small_value_payments,310.54,2023-10-01
CUS_0x27d5,34872.34,2751.03,5.0,4.0,6.0,2.0,"Student Loan, and Payday Loan",25.0,15.0,4.7,3.0,,1375.96,26.65,30 Years and 10 Months,No,32.56,354.9705041177823,Low_spent_Small_value_payments,177.57,2023-10-01
CUS_0x2858,123936.16,10558.01,4.0,3.0,18.0,0.0,,13.0,15.0,8.46,3.0,Standard,738.13,39.54,30 Years and 0 Months,NM,0.0,1060.434003610256,,275.37,2023-10-01
CUS_0x288d,30748.93,2572.41,1.0,6.0,12.0,2.0,"Payday Loan, and Home Equity Loan",10.0,3.0,4.21,9.0,,860.97,32.19,19 Years and 6 Months,No,43.73,269.9842239201228,Low_spent_Small_value_payments,233.53,2023-10-01
CUS_0x289d,15913.02,1549.08,6.0,7.0,17.0,0.0,,21.0,17.0,16.14,1.0,Standard,1347.17,33.73,29 Years and 11 Months,Yes,0.0,133.29712293383926,Low_spent_Large_value_payments,291.61,2023-10-01
CUS_0x2924,48151.86,4098.66,4.0,5.0,20.0,4.0,"Credit-Builder Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",21.0,9.0,14.94,8.0,,2083.32,28.68,17 Years and 9 Months,Yes,80.82,40.47188977136377,High_spent_Large_value_payments,528.57,2023-10-01
CUS_0x2958,130045.95,11053.16,5.0,1.0,3.0,3.0,"Payday Loan, Personal Loan, and Student Loan",3.0,2508.0,9.99,4.0,,689.42,23.82,20 Years and 0 Months,No,237.02,1311.486186238766,Low_spent_Small_value_payments,700.18,2023-10-01
CUS_0x29e0,62237.13,5350.43,4.0,4.0,5.0,5.0,"Personal Loan, Student Loan, Payday Loan, Debt Consolidation Loan, and Not Specified",15.0,20.0,11.76,7.0,Standard,2547.59,27.29,6 Years and 1 Months,Yes,208.93,185.47797328433515,Low_spent_Small_value_payments,430.64,2023-10-01
CUS_0x2a03,145934.16,12446.18,0.0,5.0,3.0,1.0,Personal Loan,20.0,3.0,9.42,3.0,,1334.34,25.46,17 Years and 4 Months,No,113.52,1388.9504028103104,Low_spent_Small_value_payments,32.15,2023-10-01
CUS_0x2a15,86771.08,7174.92,8.0,3.0,18.0,5.0,"Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",29.0,19.0,19.24,8.0,Standard,85.79,35.02,13 Years and 6 Months,Yes,218.82,281.90493406386,Low_spent_Small_value_payments,506.77,2023-10-01
CUS_0x2a66,31276.27,2540.36,6.0,3.0,14.0,1.0,Credit-Builder Loan,6.0,5.0,7.68,3.0,Standard,1275.06,24.32,24 Years and 4 Months,NM,16.33,95.89324644440259,High_spent_Small_value_payments,401.81,2023-10-01
CUS_0x2a6b,44308.67,3519.39,5.0,3.0,9.0,0.0,,12.0,9.0,4.3,9.0,Good,1394.14,27.27,19 Years and 9 Months,No,0.0,122.39157509805504,Low_spent_Large_value_payments,527.55,2023-10-01
CUS_0x2b2a,59226.15,4780.51,7.0,4.0,7.0,3.0,"Student Loan, Auto Loan, and Not Specified",18.0,13.0,8.7,3.0,Good,710.49,37.14,25 Years and 9 Months,No,94.88,93.28219388911141,High_spent_Large_value_payments,529.88,2023-10-01
CUS_0x2b39,45764.14,3975.68,6.0,5.0,11.0,2.0,"Debt Consolidation Loan, and Credit-Builder Loan",6.0,14.0,9.31,3.0,,146.1,23.64,31 Years and 4 Months,No,62.19,519.1207684502987,Low_spent_Small_value_payments,106.25,2023-10-01
CUS_0x2b61,33606.82,3025.57,7.0,5.0,19.0,,,27.0,9.0,4.36,2.0,Standard,1295.38,35.51,24 Years and 5 Months,Yes,0.0,70.81388506123595,,471.74,2023-10-01
CUS_0x2bba,74502.36,6000.53,7.0,6.0,11.0,3.0,"Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",24.0,14.0,8.45,6.0,Standard,1437.07,33.49,10 Years and 7 Months,NM,169.66,104.67059851709621,High_spent_Large_value_payments,565.72,2023-10-01
CUS_0x2bd2,38155.64,2933.64,3.0,4.0,5.0,1.0,Home Equity Loan,8.0,1.0,1.63,6.0,Good,129.15,34.5,33 Years and 8 Months,No,23.21,270.7787321584488,Low_spent_Small_value_payments,289.37,2023-10-01
CUS_0x2ca8,126026.19,10704.18,0.0,7.0,2.0,,"Credit-Builder Loan, Personal Loan, and Student Loan",13.0,3.0,8.61,4.0,Good,1475.49,40.69,29 Years and 11 Months,No,250.12,85.42924812484486,High_spent_Large_value_payments,974.87,2023-10-01
CUS_0x2d03,15516.87,1396.07,5.0,3.0,10.0,0.0,,11.0,8.0,1.57,1.0,Good,43.6,31.46,18 Years and 4 Months,No,0.0,52.44700877830647,Low_spent_Medium_value_payments,367.16,2023-10-01
CUS_0x2d62,10024.25,812.64,9.0,5.0,22.0,8.0,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Not Specified, Personal Loan, Not Specified, Payday Loan, and Mortgage Loan",43.0,2323.0,19.82,14.0,Bad,3038.04,26.58,8 Years and 2 Months,NM,108.55,93.22417228747163,Low_spent_Small_value_payments,220.88,2023-10-01
CUS_0x2d88,97420.86,7838.4,6.0,7.0,20.0,4.0,"Personal Loan, Personal Loan, Credit-Builder Loan, and Student Loan",22.0,15.0,1.08,6.0,Standard,619.58,24.19,28 Years and 8 Months,No,179.02,381.6875127611006,Low_spent_Large_value_payments,493.13,2023-10-01
CUS_0x2de1,44120.8,3468.73,2.0,3.0,12.0,3.0,"Personal Loan, Student Loan, and Payday Loan",5.0,0.0,0.46,2.0,Good,15.47,38.94,27 Years and 11 Months,No,87.41,81.25544877967026,,438.21,2023-10-01
CUS_0x2f31,31460.89,2480.74,3.0,4.0,2.0,1.0,Student Loan,7.0,4.0,8.43,3.0,Good,661.01,36.77,28 Years and 2 Months,No,23.86,36.56771988040103,High_spent_Medium_value_payments,437.64,2023-10-01
CUS_0x2f77,107199.66,8795.3,8.0,3.0,17.0,3.0,"Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",5.0,15.0,18.03,8.0,Standard,1200.93,35.41,15 Years and 9 Months,Yes,252.3,211.47807413065811,High_spent_Small_value_payments,675.75,2023-10-01
CUS_0x2faa,46092.75,3683.06,9.0,6.0,24.0,6.0,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, and Not Specified",46.0,19.0,22.19,13.0,Bad,4567.18,31.6,6 Years and 11 Months,Yes,144.52,271.68413355052695,Low_spent_Medium_value_payments,232.1,2023-10-01
CUS_0x305e,34849.62,3202.14,3.0,5.0,2.0,2.0,"Mortgage Loan, and Credit-Builder Loan",10.0,4.0,10.76,8.0,Good,1181.0,25.97,28 Years and 2 Months,No,53.74,59.64475164445474,High_spent_Large_value_payments,446.83,2023-10-01
CUS_0x30b7,9491.02,768.92,10.0,7.0,15.0,6.0,"Home Equity Loan, Mortgage Loan, Payday Loan, Student Loan, Payday Loan, and Home Equity Loan",48.0,16.0,17.46,9.0,Bad,3377.48,35.15,6 Years and 8 Months,Yes,28.88,84.00237425884639,Low_spent_Small_value_payments,254.01,2023-10-01
CUS_0x30b9,14696.76,1273.73,4.0,4.0,6.0,3.0,"Student Loan, Auto Loan, and Debt Consolidation Loan",2.0,7.0,3.96,3.0,Good,531.86,33.43,20 Years and 0 Months,No,21.49,33.92390486128173,Low_spent_Medium_value_payments,351.96,2023-10-01
CUS_0x30bd,20199.46,1520.29,3.0,3.0,6.0,4.0,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",8.0,5.0,8.56,2.0,Good,1357.95,35.68,19 Years and 11 Months,No,60.04,15.956344788543687,High_spent_Small_value_payments,315.08,2023-10-01
CUS_0x3108,98983.17,8178.32,4.0,4.0,5.0,3.0,"Auto Loan, Student Loan, and Student Loan",9.0,19.0,18.95,7.0,Standard,296.58,33.51,23 Years and 10 Months,Yes,481.24,235.4594008060157,High_spent_Medium_value_payments,681.43,2023-10-01
CUS_0x312b,73995.12,6043.26,4.0,4.0,15.0,4.0,"Not Specified, Personal Loan, Personal Loan, and Not Specified",30.0,15.0,18.9,12.0,,1933.79,38.33,12 Years and 3 Months,NM,190.91,256.7422544439465,High_spent_Large_value_payments,608.25,2023-10-01
CUS_0x317a,67049.66,5777.47,,6.0,11.0,4.0,"Auto Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",28.0,12.0,17.27,13.0,Standard,1247.9,26.41,9 Years and 2 Months,Yes,139.39,170.0881896872879,,538.27,2023-10-01
CUS_0x3208,165333.72,13867.81,1.0,3.0,8.0,2.0,"Mortgage Loan, and Mortgage Loan",13.0,1.0,10.46,3.0,,868.51,24.5,24 Years and 7 Months,No,189.47,1328.6737703645226,Low_spent_Medium_value_payments,148.64,2023-10-01
CUS_0x321c,77165.86,6595.49,0.0,4.0,12.0,1.0,Auto Loan,2.0,8.0,4.23,3.0,,952.3,27.8,28 Years and 4 Months,No,47.81,101.02699335173,High_spent_Large_value_payments,750.71,2023-10-01
CUS_0x32c7,18873.52,1625.79,8.0,5.0,16.0,2.0,"Payday Loan, and Mortgage Loan",30.0,26.0,4.01,6.0,Bad,2662.69,39.28,6 Years and 4 Months,Yes,23.84,66.49170485466266,Low_spent_Small_value_payments,362.25,2023-10-01
CUS_0x337b,47506.8,4053.9,7.0,7.0,28.0,6.0,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",28.0,19.0,_,9.0,Bad,1902.31,36.65,10 Years and 5 Months,Yes,133.0,136.05779196977446,High_spent_Medium_value_payments,386.34,2023-10-01
CUS_0x33bc,17468.19,1453.68,10.0,6.0,25.0,3.0,"Mortgage Loan, Home Equity Loan, and Mortgage Loan",53.0,12.0,8.2,10.0,Standard,1495.9,33.22,11 Years and 6 Months,NM,23.27,60.9599321340101,High_spent_Medium_value_payments,344.12,2023-10-01
CUS_0x33ea,9566.58,856.22,5.0,7.0,14.0,5.0,"Home Equity Loan, Mortgage Loan, Payday Loan, Auto Loan, and Payday Loan",11.0,14.0,12.47,11.0,Standard,1233.05,30.11,15 Years and 5 Months,NM,39.51,62.82927684937539,Low_spent_Large_value_payments,253.28,2023-10-01
